"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min20.5_40",20.5,"0.97","7.71",0.00645,"22.84","23.33","23.09","7.45","7.6","7.52","Ch2","2023-12-04 16:16:51.859","SMR","19.47","12-04_155"
"min40.5_60",40.5,"0.288","7.51",0.00077,"22.9","23.3","23.09","7.44","7.49","7.47","Ch2","2023-12-04 16:36:51.287","SMR","19.47","12-04_155"
"min60.5_80",60.5,"0.979","7.9",0.00727,"22.82","23.22","22.99","7.32","7.47","7.39","Ch2","2023-12-04 16:56:51.426","SMR","19.47","12-04_155"
"min80.5_100",80.5,"0.347","7.25",0.00082,"22.99","23.32","23.18","7.3","7.34","7.32","Ch2","2023-12-04 17:16:51.754","SMR","19.47","12-04_155"
"min100.5_120",100.5,"0.909","7.85",0.00506,"22.84","23.21","22.97","7.23","7.34","7.29","Ch2","2023-12-04 17:36:51.275","SMR","19.47","12-04_155"
"min120.5_140",120.5,"0.485","7.1",0.00108,"22.92","23.24","23.11","7.22","7.27","7.24","Ch2","2023-12-04 17:56:51.65","SMR","19.46","12-04_155"
"min140.5_160",140.5,"0.96","8.02",0.00544,"22.85","23.3","23.05","7.14","7.26","7.2","Ch2","2023-12-04 18:16:51.792","SMR","19.47","12-04_155"
"min160.5_180",160.5,"0.731","6.87",0.00179,"22.94","23.33","23.15","7.14","7.2","7.17","Ch2","2023-12-04 18:36:51.125","SMR","19.47","12-04_155"
"min180.5_200",180.5,"0.911","8.07",0.00484,"22.81","23.15","22.95","7.09","7.2","7.15","Ch2","2023-12-04 18:56:51.51","SMR","19.48","12-04_155"
"min200.5_220",200.5,"0.672","6.76",0.00163,"22.89","23.26","23.1","7.07","7.13","7.1","Ch2","2023-12-04 19:16:51.869","SMR","19.47","12-04_155"
"min220.5_240",220.5,"0.948","8.28",0.00522,"22.81","23.21","22.98","7.02","7.14","7.08","Ch2","2023-12-04 19:36:51.196","SMR","19.47","12-04_155"
"min240.5_260",240.5,"0.563","6.67",0.00142,"23.05","23.37","23.23","7","7.04","7.02","Ch2","2023-12-04 19:56:51.561","SMR","19.48","12-04_155"
"min260.5_280",260.5,"0.684","7.74",0.00267,"22.81","23.11","22.93","6.97","7.05","7.02","Ch2","2023-12-04 20:16:51.939","SMR","19.47","12-04_155"
"min280.5_300",280.5,"0.36","7.37",0.00151,"23.01","23.31","23.19","6.9","6.98","6.94","Ch2","2023-12-04 20:36:51.268","SMR","19.47","12-04_155"
"min300.5_320",300.5,"0.626","7.71",0.00252,"22.84","23.16","22.99","6.88","6.96","6.93","Ch2","2023-12-04 20:56:51.655","SMR","19.47","12-04_155"
"min320.5_340",320.5,"0.003","6.89",9e-05,"22.9","23.22","23.09","6.84","6.89","6.86","Ch2","2023-12-04 21:16:51.137","SMR","19.48","12-04_155"
"min0.5_20",0.5,"0.609","7.66",0.00109,"22.83","23.13","22.99","7.62","7.67","7.65","Ch3","2023-12-04 15:56:51.425","SMR","19.48","12-04_155"
"min20.5_40",20.5,"0.95","7.72",0.00501,"22.84","23.33","23.09","7.53","7.64","7.57","Ch3","2023-12-04 16:16:51.859","SMR","19.47","12-04_155"
"min40.5_60",40.5,"0.139","7.56",0.00048,"22.9","23.3","23.09","7.52","7.56","7.54","Ch3","2023-12-04 16:36:51.287","SMR","19.47","12-04_155"
"min60.5_80",60.5,"0.98","7.95",0.00686,"22.82","23.22","22.99","7.4","7.54","7.47","Ch3","2023-12-04 16:56:51.426","SMR","19.47","12-04_155"
"min80.5_100",80.5,"0.201","7.35",0.00055,"22.99","23.32","23.18","7.38","7.42","7.4","Ch3","2023-12-04 17:16:51.754","SMR","19.47","12-04_155"
"min100.5_120",100.5,"0.935","7.94",0.00521,"22.84","23.21","22.97","7.3","7.41","7.36","Ch3","2023-12-04 17:36:51.275","SMR","19.47","12-04_155"
"min120.5_140",120.5,"0.52","7.17",0.00108,"22.92","23.24","23.11","7.29","7.33","7.31","Ch3","2023-12-04 17:56:51.65","SMR","19.46","12-04_155"
"min140.5_160",140.5,"0.958","8.07",0.0053,"22.85","23.3","23.05","7.22","7.33","7.27","Ch3","2023-12-04 18:16:51.792","SMR","19.47","12-04_155"
"min160.5_180",160.5,"0.705","6.97",0.00163,"22.94","23.33","23.15","7.22","7.27","7.24","Ch3","2023-12-04 18:36:51.125","SMR","19.47","12-04_155"
"min180.5_200",180.5,"0.913","8.08",0.0045,"22.81","23.15","22.95","7.17","7.26","7.22","Ch3","2023-12-04 18:56:51.51","SMR","19.48","12-04_155"
"min200.5_220",200.5,"0.761","6.79",0.00187,"22.89","23.26","23.1","7.16","7.22","7.19","Ch3","2023-12-04 19:16:51.869","SMR","19.47","12-04_155"
"min220.5_240",220.5,"0.951","8.25",0.0047,"22.81","23.21","22.98","7.12","7.22","7.16","Ch3","2023-12-04 19:36:51.196","SMR","19.47","12-04_155"
"min240.5_260",240.5,"0.785","6.61",0.00206,"23.05","23.37","23.23","7.1","7.16","7.13","Ch3","2023-12-04 19:56:51.561","SMR","19.48","12-04_155"
"min260.5_280",260.5,"0.693","7.79",0.00243,"22.81","23.11","22.93","7.08","7.16","7.13","Ch3","2023-12-04 20:16:51.939","SMR","19.47","12-04_155"
"min280.5_300",280.5,"0.001","7.06",4e-05,"23.01","23.31","23.19","7.05","7.1","7.07","Ch3","2023-12-04 20:36:51.268","SMR","19.47","12-04_155"
"min300.5_320",300.5,"0.512","7.68",0.00193,"22.84","23.16","22.99","7.04","7.11","7.08","Ch3","2023-12-04 20:56:51.655","SMR","19.47","12-04_155"
"min320.5_340",320.5,"0.467","6.62",0.00127,"22.9","23.22","23.09","7.02","7.07","7.04","Ch3","2023-12-04 21:16:51.137","SMR","19.48","12-04_155"
