"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min120.5_140",120.5,"0.136","8.17",5e-04,"18.84","19.06","18.95","8.08","8.13","8.11","Ch4","2023-12-02 00:38:18.738","SMR","19.47","12-01_223"
"min140.5_160",140.5,"0.832","8.63",0.00362,"18.79","19.32","18.98","8.04","8.12","8.09","Ch4","2023-12-02 00:58:18.11","SMR","19.47","12-01_223"
"min160.5_180",160.5,"0.419","8.38",0.0018,"19.09","19.33","19.2","8.04","8.11","8.07","Ch4","2023-12-02 01:18:18.464","SMR","19.48","12-01_223"
"min180.5_200",180.5,"0.03","8.1",2e-04,"19.01","19.26","19.11","8.04","8.08","8.06","Ch4","2023-12-02 01:38:18.795","SMR","19.47","12-01_223"
"min200.5_220",200.5,"0.296","8.22",0.00083,"18.9","19.13","18.99","8.02","8.07","8.05","Ch4","2023-12-02 01:58:18.146","SMR","19.47","12-01_223"
"min220.5_240",220.5,"0.714","7.31",0.00315,"19.12","19.46","19.29","8","8.08","8.04","Ch4","2023-12-02 02:18:18.554","SMR","19.48","12-01_223"
"min240.5_260",240.5,"0.007","8.05",0.00011,"19.06","19.33","19.16","8.05","8.1","8.08","Ch4","2023-12-02 02:38:18.929","SMR","19.47","12-01_223"
"min260.5_280",260.5,"0.018","8.12",0.00014,"18.9","19.12","18.99","8.06","8.1","8.08","Ch4","2023-12-02 02:58:18.284","SMR","19.47","12-01_223"
"min280.5_300",280.5,"0.116","8.19",0.00042,"18.78","18.97","18.86","8.05","8.09","8.07","Ch4","2023-12-02 03:18:18.649","SMR","19.47","12-01_223"
"min300.5_320",300.5,"0.847","9.24",0.00387,"18.75","19.39","19","7.99","8.08","8.03","Ch4","2023-12-02 03:38:18.016","SMR","19.47","12-01_223"
"min320.5_340",320.5,"0.004","7.98",0.00011,"19.25","19.49","19.34","7.98","8.04","8.01","Ch4","2023-12-02 03:58:18.401","SMR","19.47","12-01_223"
