"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min220.5_240",220.5,"0.794","9.19",0.00554,"13.19","13.79","13.46","7.84","7.99","7.91","Ch3","2024-02-20 01:18:20.586","SMR","19.48","02-19_213"
"min240.5_260",240.5,"0.674","6.89",0.00416,"13.3","13.8","13.55","7.85","7.99","7.93","Ch3","2024-02-20 01:38:20.952","SMR","19.47","02-19_213"
"min260.5_280",260.5,"0.313","7.31",0.00223,"13.4","13.88","13.63","7.86","7.98","7.91","Ch3","2024-02-20 01:58:20.341","SMR","19.47","02-19_213"
"min280.5_300",280.5,"0.75","9.29",0.00468,"13.27","13.79","13.5","7.86","7.99","7.93","Ch3","2024-02-20 02:18:20.715","SMR","19.47","02-19_213"
"min300.5_320",300.5,"0.564","6.85",0.00352,"13.3","13.83","13.54","7.86","8","7.94","Ch3","2024-02-20 02:38:21.076","SMR","19.47","02-19_213"
"min320.5_340",320.5,"0.49","6.97",0.00286,"13.42","13.79","13.61","7.88","7.98","7.92","Ch3","2024-02-20 02:58:20.439","SMR","19.48","02-19_213"
"min0.5_20",0.5,"0.164","7.91",0.0017,"13.23","13.8","13.51","7.85","7.97","7.89","Ch4","2024-02-19 21:38:20.355","SMR","19.47","02-19_213"
"min20.5_40",20.5,"0.366","7.8",0.00203,"13.34","13.76","13.57","7.81","7.91","7.86","Ch4","2024-02-19 21:58:20.724","SMR","19.47","02-19_213"
"min40.5_60",40.5,"0.548","8.07",0.00377,"13.22","13.79","13.48","7.81","7.94","7.88","Ch4","2024-02-19 22:18:20.143","SMR","19.48","02-19_213"
"min60.5_80",60.5,"0.69","7.63",0.00364,"13.34","13.82","13.6","7.82","7.94","7.88","Ch4","2024-02-19 22:38:20.283","SMR","19.47","02-19_213"
"min80.5_100",80.5,"0.019","7.93",0.00057,"13.26","13.77","13.53","7.84","7.95","7.88","Ch4","2024-02-19 22:58:20.91","SMR","19.47","02-19_213"
"min100.5_120",100.5,"0.542","8.2",0.00284,"13.31","13.7","13.51","7.84","7.94","7.89","Ch4","2024-02-19 23:18:20.168","SMR","19.47","02-19_213"
"min120.5_140",120.5,"0.569","8.3",0.00315,"13.27","13.71","13.48","7.84","7.94","7.9","Ch4","2024-02-19 23:38:20.558","SMR","19.48","02-19_213"
"min140.5_160",140.5,"0.644","7.36",0.0036,"13.25","13.83","13.54","7.83","7.95","7.9","Ch4","2024-02-19 23:58:20.998","SMR","19.47","02-19_213"
"min160.5_180",160.5,"0.188","8.13",0.00146,"13.24","13.72","13.52","7.84","7.94","7.88","Ch4","2024-02-20 00:18:20.49","SMR","19.47","02-19_213"
"min180.5_200",180.5,"0.187","8.23",0.00169,"13.26","13.71","13.44","7.85","7.95","7.91","Ch4","2024-02-20 00:38:20.794","SMR","19.47","02-19_213"
"min200.5_220",200.5,"0.729","7.08",0.00389,"13.35","13.77","13.59","7.84","7.95","7.89","Ch4","2024-02-20 00:58:20.193","SMR","19.47","02-19_213"
"min220.5_240",220.5,"0.744","9.01",0.00483,"13.19","13.79","13.46","7.83","7.97","7.9","Ch4","2024-02-20 01:18:20.586","SMR","19.48","02-19_213"
"min240.5_260",240.5,"0.568","7.11",0.00318,"13.3","13.8","13.55","7.85","7.96","7.91","Ch4","2024-02-20 01:38:20.952","SMR","19.47","02-19_213"
"min260.5_280",260.5,"0.328","7.32",0.0021,"13.4","13.88","13.63","7.84","7.96","7.89","Ch4","2024-02-20 01:58:20.341","SMR","19.47","02-19_213"
"min280.5_300",280.5,"0.724","9.08",0.00407,"13.27","13.79","13.5","7.84","7.96","7.9","Ch4","2024-02-20 02:18:20.715","SMR","19.47","02-19_213"
"min300.5_320",300.5,"0.403","7.15",0.00245,"13.3","13.83","13.54","7.85","7.97","7.91","Ch4","2024-02-20 02:38:21.076","SMR","19.47","02-19_213"
"min320.5_340",320.5,"0.567","6.9",0.00299,"13.42","13.79","13.61","7.85","7.95","7.89","Ch4","2024-02-20 02:58:20.439","SMR","19.48","02-19_213"
