"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min320.5_340",320.5,"0.912","6.17",0.00553,"13.2","13.65","13.43","7.93","8.05","7.99","Ch1","2024-02-19 02:08:30.95","SMR","19.48","02-18_204"
"min0.5_20",0.5,"0.857","7.88",0.00563,"13.15","13.6","13.36","7.86","8","7.94","Ch2","2024-02-18 20:48:31.792","SMR","19.47","02-18_204"
"min20.5_40",20.5,"0.145","7.88",0.0017,"13.25","13.68","13.51","7.88","7.98","7.93","Ch2","2024-02-18 21:08:31.197","SMR","19.47","02-18_204"
"min40.5_60",40.5,"0.781","8.21",0.00499,"13.24","13.68","13.44","7.9","8.01","7.96","Ch2","2024-02-18 21:28:31.598","SMR","19.46","02-18_204"
"min60.5_80",60.5,"0.742","7.7",0.004,"13.16","13.64","13.39","7.92","8.04","7.98","Ch2","2024-02-18 21:48:31.815","SMR","19.47","02-18_204"
"min80.5_100",80.5,"0.018","7.99",0.00055,"13.25","13.71","13.51","7.89","7.99","7.94","Ch2","2024-02-18 22:08:31.101","SMR","19.47","02-18_204"
"min100.5_120",100.5,"0.256","8.23",0.00219,"13.14","13.51","13.32","7.93","8.04","7.99","Ch2","2024-02-18 22:28:31.609","SMR","19.47","02-18_204"
"min120.5_140",120.5,"0.783","7.33",0.00478,"13.34","13.7","13.53","7.89","8.02","7.95","Ch2","2024-02-18 22:48:31.096","SMR","19.47","02-18_204"
"min140.5_160",140.5,"0.676","7.42",0.00372,"13.25","13.63","13.46","7.92","8.03","7.98","Ch2","2024-02-18 23:08:31.431","SMR","19.48","02-18_204"
"min160.5_180",160.5,"0.575","8.64",0.00405,"13.23","13.7","13.5","7.9","8.03","7.95","Ch2","2024-02-18 23:28:31.866","SMR","19.47","02-18_204"
"min180.5_200",180.5,"0.009","7.93",0.00035,"13.2","13.62","13.37","7.94","8.04","8","Ch2","2024-02-18 23:48:31.292","SMR","19.47","02-18_204"
"min200.5_220",200.5,"0.702","7.03",0.00441,"13.3","13.71","13.52","7.9","8.02","7.96","Ch2","2024-02-19 00:08:31.678","SMR","19.47","02-18_204"
"min220.5_240",220.5,"0.857","9.32",0.0059,"13.19","13.69","13.43","7.91","8.04","7.97","Ch2","2024-02-19 00:28:31.054","SMR","19.47","02-18_204"
"min240.5_260",240.5,"0.29","7.46",0.00213,"13.17","13.62","13.37","7.94","8.04","7.99","Ch2","2024-02-19 00:48:31.438","SMR","19.48","02-18_204"
"min260.5_280",260.5,"0.457","7.09",0.0032,"13.36","13.68","13.52","7.91","8.01","7.95","Ch2","2024-02-19 01:08:31.813","SMR","19.47","02-18_204"
"min280.5_300",280.5,"0.553","9.08",0.00384,"13.29","13.7","13.5","7.91","8.03","7.96","Ch2","2024-02-19 01:28:31.198","SMR","19.47","02-18_204"
"min300.5_320",300.5,"0.189","8.58",0.0019,"13.24","13.62","13.41","7.92","8.04","7.99","Ch2","2024-02-19 01:48:31.579","SMR","19.47","02-18_204"
"min320.5_340",320.5,"0.904","6.15",0.00556,"13.2","13.65","13.43","7.92","8.04","7.98","Ch2","2024-02-19 02:08:30.95","SMR","19.48","02-18_204"
"min0.5_20",0.5,"0.865","7.84",0.00567,"13.15","13.6","13.36","7.82","7.96","7.9","Ch3","2024-02-18 20:48:31.792","SMR","19.47","02-18_204"
"min20.5_40",20.5,"0.235","7.83",0.00198,"13.25","13.68","13.51","7.85","7.95","7.89","Ch3","2024-02-18 21:08:31.197","SMR","19.47","02-18_204"
"min40.5_60",40.5,"0.768","8.14",0.00437,"13.24","13.68","13.44","7.87","7.97","7.92","Ch3","2024-02-18 21:28:31.598","SMR","19.46","02-18_204"
"min60.5_80",60.5,"0.718","7.69",0.00365,"13.16","13.64","13.39","7.89","8","7.95","Ch3","2024-02-18 21:48:31.815","SMR","19.47","02-18_204"
"min80.5_100",80.5,"0.016","7.95",0.00048,"13.25","13.71","13.51","7.86","7.96","7.91","Ch3","2024-02-18 22:08:31.101","SMR","19.47","02-18_204"
"min100.5_120",100.5,"0.231","8.16",0.00183,"13.14","13.51","13.32","7.9","8","7.95","Ch3","2024-02-18 22:28:31.609","SMR","19.47","02-18_204"
"min120.5_140",120.5,"0.778","7.36",0.00431,"13.34","13.7","13.53","7.87","7.98","7.92","Ch3","2024-02-18 22:48:31.096","SMR","19.47","02-18_204"
"min140.5_160",140.5,"0.64","7.48",0.00303,"13.25","13.63","13.46","7.89","7.98","7.94","Ch3","2024-02-18 23:08:31.431","SMR","19.48","02-18_204"
"min160.5_180",160.5,"0.511","8.46",0.00321,"13.23","13.7","13.5","7.87","7.99","7.92","Ch3","2024-02-18 23:28:31.866","SMR","19.47","02-18_204"
"min180.5_200",180.5,"0","7.96",2e-05,"13.2","13.62","13.37","7.92","8","7.96","Ch3","2024-02-18 23:48:31.292","SMR","19.47","02-18_204"
"min200.5_220",200.5,"0.725","7.1",0.00393,"13.3","13.71","13.52","7.88","7.99","7.93","Ch3","2024-02-19 00:08:31.678","SMR","19.47","02-18_204"
"min220.5_240",220.5,"0.84","9.13",0.00518,"13.19","13.69","13.43","7.88","8","7.93","Ch3","2024-02-19 00:28:31.054","SMR","19.47","02-18_204"
"min240.5_260",240.5,"0.286","7.49",0.0019,"13.17","13.62","13.37","7.9","8.01","7.96","Ch3","2024-02-19 00:48:31.438","SMR","19.48","02-18_204"
"min260.5_280",260.5,"0.53","7.06",0.0032,"13.36","13.68","13.52","7.89","7.99","7.93","Ch3","2024-02-19 01:08:31.813","SMR","19.47","02-18_204"
"min280.5_300",280.5,"0.518","8.89",0.00327,"13.29","13.7","13.5","7.9","8","7.94","Ch3","2024-02-19 01:28:31.198","SMR","19.47","02-18_204"
"min300.5_320",300.5,"0.213","8.51",0.00176,"13.24","13.62","13.41","7.91","8.01","7.97","Ch3","2024-02-19 01:48:31.579","SMR","19.47","02-18_204"
"min320.5_340",320.5,"0.902","6.3",0.00504,"13.2","13.65","13.43","7.9","8.02","7.96","Ch3","2024-02-19 02:08:30.95","SMR","19.48","02-18_204"
"min0.5_20",0.5,"0.734","7.9",0.00303,"13.15","13.6","13.36","7.88","7.97","7.93","Ch4","2024-02-18 20:48:31.792","SMR","19.47","02-18_204"
"min20.5_40",20.5,"0.269","7.85",0.002,"13.25","13.68","13.51","7.88","7.96","7.91","Ch4","2024-02-18 21:08:31.197","SMR","19.47","02-18_204"
"min40.5_60",40.5,"0.787","8.15",0.00423,"13.24","13.68","13.44","7.89","7.99","7.94","Ch4","2024-02-18 21:28:31.598","SMR","19.46","02-18_204"
"min60.5_80",60.5,"0.682","7.75",0.00313,"13.16","13.64","13.39","7.91","8.01","7.96","Ch4","2024-02-18 21:48:31.815","SMR","19.47","02-18_204"
"min80.5_100",80.5,"0.001","7.92",9e-05,"13.25","13.71","13.51","7.89","7.98","7.93","Ch4","2024-02-18 22:08:31.101","SMR","19.47","02-18_204"
"min100.5_120",100.5,"0.322","8.2",0.00208,"13.14","13.51","13.32","7.92","8.01","7.97","Ch4","2024-02-18 22:28:31.609","SMR","19.47","02-18_204"
"min120.5_140",120.5,"0.795","7.37",0.00443,"13.34","13.7","13.53","7.89","8","7.94","Ch4","2024-02-18 22:48:31.096","SMR","19.47","02-18_204"
"min140.5_160",140.5,"0.678","7.5",0.00308,"13.25","13.63","13.46","7.92","8.01","7.97","Ch4","2024-02-18 23:08:31.431","SMR","19.48","02-18_204"
"min160.5_180",160.5,"0.442","8.4",0.00268,"13.23","13.7","13.5","7.91","8.01","7.95","Ch4","2024-02-18 23:28:31.866","SMR","19.47","02-18_204"
"min180.5_200",180.5,"0.002","8.01",0.00013,"13.2","13.62","13.37","7.95","8.03","7.99","Ch4","2024-02-18 23:48:31.292","SMR","19.47","02-18_204"
"min200.5_220",200.5,"0.731","7.11",0.00404,"13.3","13.71","13.52","7.91","8.02","7.96","Ch4","2024-02-19 00:08:31.678","SMR","19.47","02-18_204"
"min220.5_240",220.5,"0.812","9.06",0.00473,"13.19","13.69","13.43","7.92","8.03","7.97","Ch4","2024-02-19 00:28:31.054","SMR","19.47","02-18_204"
"min240.5_260",240.5,"0.218","7.62",0.00152,"13.17","13.62","13.37","7.95","8.04","8","Ch4","2024-02-19 00:48:31.438","SMR","19.48","02-18_204"
"min260.5_280",260.5,"0.557","7.1",0.00322,"13.36","13.68","13.52","7.93","8.02","7.97","Ch4","2024-02-19 01:08:31.813","SMR","19.47","02-18_204"
"min280.5_300",280.5,"0.467","8.82",0.00289,"13.29","13.7","13.5","7.93","8.03","7.98","Ch4","2024-02-19 01:28:31.198","SMR","19.47","02-18_204"
"min300.5_320",300.5,"0.256","8.6",0.00192,"13.24","13.62","13.41","7.94","8.04","8","Ch4","2024-02-19 01:48:31.579","SMR","19.47","02-18_204"
"min320.5_340",320.5,"0.876","6.44",0.00474,"13.2","13.65","13.43","7.94","8.05","8","Ch4","2024-02-19 02:08:30.95","SMR","19.48","02-18_204"
