"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min300.5_320",300.5,"0.788","9.68",0.00537,"13.19","13.59","13.37","7.94","8.07","8.01","Ch1","2024-02-17 01:41:07.591","SMR","19.47","02-16_204"
"min320.5_340",320.5,"0.473","6.95",0.00317,"13.34","13.69","13.5","7.94","8.05","7.99","Ch1","2024-02-17 02:01:07.874","SMR","19.47","02-16_204"
"min0.5_20",0.5,"0.827","8.15",0.01139,"13.24","13.66","13.46","7.95","8.21","8.04","Ch2","2024-02-16 20:41:07.894","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.551","8.09",0.00309,"13.32","13.67","13.49","7.94","8.05","8","Ch2","2024-02-16 21:01:07.45","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.018","8.05",0.00052,"13.24","13.61","13.42","7.97","8.06","8.02","Ch2","2024-02-16 21:21:07.932","SMR","19.47","02-16_204"
"min60.5_80",60.5,"0.86","7.64",0.00533,"13.26","13.64","13.48","7.95","8.08","8.01","Ch2","2024-02-16 21:41:08.003","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.05","7.91",9e-04,"13.34","13.69","13.55","7.95","8.05","7.99","Ch2","2024-02-16 22:01:07.26","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.617","8.48",0.00405,"13.19","13.54","13.35","7.97","8.1","8.03","Ch2","2024-02-16 22:21:07.698","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.888","7.29",0.00557,"13.24","13.67","13.48","7.95","8.08","8.02","Ch2","2024-02-16 22:41:08.091","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.06","7.87",9e-04,"13.33","13.69","13.5","7.96","8.06","8.01","Ch2","2024-02-16 23:01:07.489","SMR","19.47","02-16_204"
"min160.5_180",160.5,"0.883","9.05",0.00602,"13.19","13.68","13.41","7.95","8.09","8.02","Ch2","2024-02-16 23:21:07.864","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.891","6.94",0.00575,"13.19","13.71","13.46","7.96","8.1","8.04","Ch2","2024-02-16 23:41:07.249","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.279","8.51",0.00239,"13.21","13.65","13.49","7.97","8.08","8.01","Ch2","2024-02-17 00:01:07.618","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.476","8.78",0.00323,"13.23","13.61","13.41","7.98","8.1","8.04","Ch2","2024-02-17 00:21:08.006","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.933","6.43",0.00646,"13.17","13.71","13.49","7.97","8.12","8.04","Ch2","2024-02-17 00:41:07.362","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.494","8.96",0.00348,"13.22","13.68","13.48","7.97","8.09","8.02","Ch2","2024-02-17 01:01:07.752","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0.012","8.13",0.00032,"13.35","13.64","13.51","8","8.08","8.04","Ch2","2024-02-17 01:21:08.116","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.78","9.65",0.00515,"13.19","13.59","13.37","7.98","8.11","8.05","Ch2","2024-02-17 01:41:07.591","SMR","19.47","02-16_204"
"min320.5_340",320.5,"0.446","7.05",0.00301,"13.34","13.69","13.5","7.98","8.09","8.04","Ch2","2024-02-17 02:01:07.874","SMR","19.47","02-16_204"
"min0.5_20",0.5,"0.796","8.1",0.01002,"13.24","13.66","13.46","7.92","8.16","8","Ch3","2024-02-16 20:41:07.894","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.561","8.06",0.00311,"13.32","13.67","13.49","7.92","8.02","7.97","Ch3","2024-02-16 21:01:07.45","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.042","8.03",0.00077,"13.24","13.61","13.42","7.94","8.03","7.99","Ch3","2024-02-16 21:21:07.932","SMR","19.47","02-16_204"
"min60.5_80",60.5,"0.853","7.64",0.00486,"13.26","13.64","13.48","7.93","8.04","7.98","Ch3","2024-02-16 21:41:08.003","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.036","7.89",0.00072,"13.34","13.69","13.55","7.92","8.01","7.96","Ch3","2024-02-16 22:01:07.26","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.673","8.47",0.00436,"13.19","13.54","13.35","7.92","8.04","7.99","Ch3","2024-02-16 22:21:07.698","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.878","7.31",0.00504,"13.24","13.67","13.48","7.91","8.03","7.96","Ch3","2024-02-16 22:41:08.091","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.054","7.83",0.00085,"13.33","13.69","13.5","7.91","8.01","7.96","Ch3","2024-02-16 23:01:07.489","SMR","19.47","02-16_204"
"min160.5_180",160.5,"0.903","9.01",0.00612,"13.19","13.68","13.41","7.9","8.03","7.96","Ch3","2024-02-16 23:21:07.864","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.856","7",0.00516,"13.19","13.71","13.46","7.91","8.03","7.98","Ch3","2024-02-16 23:41:07.249","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.24","8.38",0.00207,"13.21","13.65","13.49","7.9","8.01","7.94","Ch3","2024-02-17 00:01:07.618","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.545","8.76",0.00345,"13.23","13.61","13.41","7.91","8.02","7.97","Ch3","2024-02-17 00:21:08.006","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.924","6.49",0.00589,"13.17","13.71","13.49","7.9","8.03","7.97","Ch3","2024-02-17 00:41:07.362","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.495","8.83",0.00329,"13.22","13.68","13.48","7.9","8.01","7.94","Ch3","2024-02-17 01:01:07.752","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0.023","8.09",0.00044,"13.35","13.64","13.51","7.92","8","7.96","Ch3","2024-02-17 01:21:08.116","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.827","9.57",0.00515,"13.19","13.59","13.37","7.9","8.02","7.97","Ch3","2024-02-17 01:41:07.591","SMR","19.47","02-16_204"
"min320.5_340",320.5,"0.388","7.09",0.0026,"13.34","13.69","13.5","7.9","8","7.95","Ch3","2024-02-17 02:01:07.874","SMR","19.47","02-16_204"
"min0.5_20",0.5,"0.774","8.07",0.01086,"13.24","13.66","13.46","7.89","8.16","7.96","Ch4","2024-02-16 20:41:07.894","SMR","19.47","02-16_204"
"min20.5_40",20.5,"0.572","8.01",0.00282,"13.32","13.67","13.49","7.88","7.97","7.93","Ch4","2024-02-16 21:01:07.45","SMR","19.47","02-16_204"
"min40.5_60",40.5,"0.096","8",0.00108,"13.24","13.61","13.42","7.89","7.98","7.94","Ch4","2024-02-16 21:21:07.932","SMR","19.47","02-16_204"
"min60.5_80",60.5,"0.838","7.63",0.0044,"13.26","13.64","13.48","7.88","7.99","7.94","Ch4","2024-02-16 21:41:08.003","SMR","19.47","02-16_204"
"min80.5_100",80.5,"0.118","7.81",0.0012,"13.34","13.69","13.55","7.88","7.97","7.92","Ch4","2024-02-16 22:01:07.26","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.695","8.37",0.00387,"13.19","13.54","13.35","7.89","8","7.95","Ch4","2024-02-16 22:21:07.698","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.844","7.35",0.00455,"13.24","13.67","13.48","7.88","8","7.94","Ch4","2024-02-16 22:41:08.091","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.172","7.72",0.00138,"13.33","13.69","13.5","7.88","7.98","7.93","Ch4","2024-02-16 23:01:07.489","SMR","19.47","02-16_204"
"min160.5_180",160.5,"0.901","8.87",0.00549,"13.19","13.68","13.41","7.88","8","7.94","Ch4","2024-02-16 23:21:07.864","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.841","7.05",0.00475,"13.19","13.71","13.46","7.89","8.01","7.96","Ch4","2024-02-16 23:41:07.249","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.097","8.17",0.00113,"13.21","13.65","13.49","7.89","7.99","7.93","Ch4","2024-02-17 00:01:07.618","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.585","8.71",0.00324,"13.23","13.61","13.41","7.9","8.01","7.96","Ch4","2024-02-17 00:21:08.006","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.896","6.64",0.00529,"13.17","13.71","13.49","7.9","8.02","7.96","Ch4","2024-02-17 00:41:07.362","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.349","8.58",0.00236,"13.22","13.68","13.48","7.9","8","7.94","Ch4","2024-02-17 01:01:07.752","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0.014","8.06",0.00034,"13.35","13.64","13.51","7.92","8.01","7.96","Ch4","2024-02-17 01:21:08.116","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.815","9.38",0.00453,"13.19","13.59","13.37","7.91","8.02","7.97","Ch4","2024-02-17 01:41:07.591","SMR","19.47","02-16_204"
"min320.5_340",320.5,"0.369","7.19",0.00235,"13.34","13.69","13.5","7.91","8.01","7.96","Ch4","2024-02-17 02:01:07.874","SMR","19.47","02-16_204"
