"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min140.5_160",140.5,"0.857","7.53",0.00201,"22.89","23.31","23.09","7.2","7.26","7.23","Ch3","2023-12-04 00:38:16.436","SMR","19.47","12-03_221"
"min160.5_180",160.5,"0.732","6.93",0.00179,"22.85","23.32","23.09","7.2","7.26","7.23","Ch3","2023-12-04 00:58:16.814","SMR","19.48","12-03_221"
"min180.5_200",180.5,"0.917","7.82",0.00321,"22.8","23.15","22.95","7.17","7.26","7.21","Ch3","2023-12-04 01:18:17.19","SMR","19.47","12-03_221"
"min200.5_220",200.5,"0.833","6.71",0.00235,"22.9","23.29","23.1","7.17","7.23","7.2","Ch3","2023-12-04 01:38:16.542","SMR","19.47","12-03_221"
"min220.5_240",220.5,"0.92","7.92",0.00315,"22.81","23.16","22.97","7.16","7.23","7.2","Ch3","2023-12-04 01:58:16.898","SMR","19.48","12-03_221"
"min240.5_260",240.5,"0.823","6.62",0.00226,"22.93","23.25","23.12","7.16","7.22","7.19","Ch3","2023-12-04 02:18:17.256","SMR","19.47","12-03_221"
"min260.5_280",260.5,"0.891","8.04",0.00314,"22.82","23.1","22.94","7.15","7.22","7.19","Ch3","2023-12-04 02:38:16.651","SMR","19.47","12-03_221"
"min280.5_300",280.5,"0.224","6.91",0.00085,"23.11","23.39","23.22","7.13","7.19","7.16","Ch3","2023-12-04 02:58:17.024","SMR","19.47","12-03_221"
"min300.5_320",300.5,"0.483","7.67",0.0016,"22.87","23.2","22.99","7.14","7.2","7.18","Ch3","2023-12-04 03:18:16.405","SMR","19.47","12-03_221"
"min320.5_340",320.5,"0.074","6.99",0.00046,"23.05","23.36","23.19","7.11","7.17","7.14","Ch3","2023-12-04 03:38:16.768","SMR","19.48","12-03_221"
"min0.5_20",0.5,"0.417","7.94",0.00231,"22.71","23.1","22.95","7.88","7.99","7.91","Ch4","2023-12-03 22:18:16.612","SMR","19.47","12-03_221"
"min20.5_40",20.5,"0.828","7.92",0.00235,"22.88","23.28","23.1","7.81","7.89","7.85","Ch4","2023-12-03 22:38:17.051","SMR","19.47","12-03_221"
"min40.5_60",40.5,"0.972","8.07",0.00601,"22.82","23.14","22.96","7.7","7.83","7.76","Ch4","2023-12-03 22:58:16.424","SMR","19.47","12-03_221"
"min60.5_80",60.5,"0.512","7.77",0.00118,"23.03","23.33","23.18","7.66","7.72","7.69","Ch4","2023-12-03 23:18:16.578","SMR","19.48","12-03_221"
"min80.5_100",80.5,"0.957","8.06",0.00464,"22.86","23.1","22.96","7.59","7.69","7.64","Ch4","2023-12-03 23:38:17.203","SMR","19.47","12-03_221"
"min100.5_120",100.5,"0.3","7.67",0.00075,"23.09","23.33","23.21","7.56","7.6","7.58","Ch4","2023-12-03 23:58:16.717","SMR","19.47","12-03_221"
"min120.5_140",120.5,"0.671","7.82",0.00187,"22.8","23.16","22.94","7.53","7.6","7.58","Ch4","2023-12-04 00:18:17.095","SMR","19.47","12-03_221"
"min140.5_160",140.5,"0.833","7.8",0.0018,"22.89","23.31","23.09","7.5","7.55","7.53","Ch4","2023-12-04 00:38:16.436","SMR","19.47","12-03_221"
"min160.5_180",160.5,"0.477","7.35",0.00102,"22.85","23.32","23.09","7.5","7.55","7.53","Ch4","2023-12-04 00:58:16.814","SMR","19.48","12-03_221"
"min180.5_200",180.5,"0.898","8.04",0.00282,"22.8","23.15","22.95","7.47","7.54","7.5","Ch4","2023-12-04 01:18:17.19","SMR","19.47","12-03_221"
"min200.5_220",200.5,"0.725","7.13",0.00172,"22.9","23.29","23.1","7.46","7.52","7.49","Ch4","2023-12-04 01:38:16.542","SMR","19.47","12-03_221"
"min220.5_240",220.5,"0.892","8.12",0.00279,"22.81","23.16","22.97","7.45","7.52","7.48","Ch4","2023-12-04 01:58:16.898","SMR","19.48","12-03_221"
"min240.5_260",240.5,"0.754","7.03",0.00177,"22.93","23.25","23.12","7.45","7.5","7.47","Ch4","2023-12-04 02:18:17.256","SMR","19.47","12-03_221"
"min260.5_280",260.5,"0.864","8.18",0.00264,"22.82","23.1","22.94","7.44","7.5","7.47","Ch4","2023-12-04 02:38:16.651","SMR","19.47","12-03_221"
"min280.5_300",280.5,"0.278","7.19",0.00089,"23.11","23.39","23.22","7.42","7.48","7.45","Ch4","2023-12-04 02:58:17.024","SMR","19.47","12-03_221"
"min300.5_320",300.5,"0.527","7.95",0.00158,"22.87","23.2","22.99","7.43","7.49","7.46","Ch4","2023-12-04 03:18:16.405","SMR","19.47","12-03_221"
"min320.5_340",320.5,"0.172","7.22",0.00067,"23.05","23.36","23.19","7.41","7.46","7.44","Ch4","2023-12-04 03:38:16.768","SMR","19.48","12-03_221"
