"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min80.5_100",80.5,"0.282","7.71",0.00242,"13.28","13.64","13.45","7.87","7.98","7.92","Ch4","2024-02-16 22:01:07.382","SMR","19.47","02-16_204"
"min100.5_120",100.5,"0.767","8.56",0.00548,"13.05","13.48","13.23","7.89","8.01","7.96","Ch4","2024-02-16 22:21:07.715","SMR","19.48","02-16_204"
"min120.5_140",120.5,"0.87","7.2",0.00572,"13.14","13.62","13.36","7.87","7.99","7.94","Ch4","2024-02-16 22:41:07.169","SMR","19.47","02-16_204"
"min140.5_160",140.5,"0.314","7.56",0.00247,"13.22","13.58","13.4","7.88","7.99","7.93","Ch4","2024-02-16 23:01:07.578","SMR","19.48","02-16_204"
"min160.5_180",160.5,"0.943","9.11",0.00685,"13.08","13.63","13.32","7.87","8","7.94","Ch4","2024-02-16 23:21:07.97","SMR","19.47","02-16_204"
"min180.5_200",180.5,"0.866","6.97",0.00526,"13.06","13.59","13.32","7.89","8.02","7.97","Ch4","2024-02-16 23:41:07.369","SMR","19.47","02-16_204"
"min200.5_220",200.5,"0.07","8.17",0.00116,"13.12","13.6","13.41","7.88","7.99","7.93","Ch4","2024-02-17 00:01:07.733","SMR","19.48","02-16_204"
"min220.5_240",220.5,"0.71","9.06",0.0048,"13.13","13.61","13.31","7.88","8.01","7.96","Ch4","2024-02-17 00:21:08.115","SMR","19.47","02-16_204"
"min240.5_260",240.5,"0.938","6.37",0.00639,"13.07","13.61","13.35","7.89","8.02","7.97","Ch4","2024-02-17 00:41:07.707","SMR","19.47","02-16_204"
"min260.5_280",260.5,"0.241","8.53",0.00221,"13.12","13.6","13.39","7.89","7.99","7.93","Ch4","2024-02-17 01:01:07.878","SMR","19.47","02-16_204"
"min280.5_300",280.5,"0.001","7.99",0.00012,"13.24","13.58","13.39","7.91","8","7.95","Ch4","2024-02-17 01:21:07.259","SMR","19.47","02-16_204"
"min300.5_320",300.5,"0.882","9.95",0.00642,"13.05","13.62","13.28","7.88","8.03","7.96","Ch4","2024-02-17 01:41:07.643","SMR","19.48","02-16_204"
"min320.5_340",320.5,"0.18","7.31",0.00197,"13.22","13.63","13.39","7.89","8","7.96","Ch4","2024-02-17 02:01:08.008","SMR","19.47","02-16_204"
