"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min240.5_260",240.5,"0.846","9.42",0.00595,"13.2","13.73","13.47","7.88","8.02","7.93","Ch1","2024-02-15 23:23:46.764","SMR","19.47","02-15_192"
"min260.5_280",260.5,"0.215","7.45",0.00195,"13.2","13.67","13.39","7.91","8.02","7.98","Ch1","2024-02-15 23:43:47.123","SMR","19.48","02-15_192"
"min280.5_300",280.5,"0.391","7.12",0.00278,"13.35","13.72","13.55","7.89","8","7.93","Ch1","2024-02-16 00:03:47.487","SMR","19.47","02-15_192"
"min300.5_320",300.5,"0.694","9.31",0.00439,"13.28","13.71","13.49","7.89","8.01","7.95","Ch1","2024-02-16 00:23:46.852","SMR","19.47","02-15_192"
"min320.5_340",320.5,"0.412","8.97",0.00305,"13.27","13.67","13.44","7.9","8.01","7.96","Ch1","2024-02-16 00:43:47.271","SMR","19.47","02-15_192"
"min0.5_20",0.5,"0.85","7.95",0.0045,"13.24","13.69","13.48","7.94","8.06","7.99","Ch2","2024-02-15 19:23:47.377","SMR","19.47","02-15_192"
"min20.5_40",20.5,"0.158","8.03",0.00165,"13.25","13.73","13.52","7.93","8.05","7.98","Ch2","2024-02-15 19:43:47.018","SMR","19.48","02-15_192"
"min40.5_60",40.5,"0.339","8.15",0.00257,"13.2","13.58","13.37","7.96","8.07","8.02","Ch2","2024-02-15 20:03:47.449","SMR","19.46","02-15_192"
"min60.5_80",60.5,"0.866","7.59",0.00572,"13.23","13.69","13.5","7.93","8.07","7.99","Ch2","2024-02-15 20:23:47.186","SMR","19.48","02-15_192"
"min80.5_100",80.5,"0.724","8.41",0.0048,"13.2","13.75","13.5","7.93","8.07","7.98","Ch2","2024-02-15 20:43:47.526","SMR","19.47","02-15_192"
"min100.5_120",100.5,"0.122","8.17",0.00145,"13.29","13.7","13.46","7.94","8.06","8.01","Ch2","2024-02-15 21:03:46.955","SMR","19.47","02-15_192"
"min120.5_140",120.5,"0.87","7.29",0.00544,"13.2","13.7","13.48","7.94","8.06","8","Ch2","2024-02-15 21:23:47.327","SMR","19.47","02-15_192"
"min140.5_160",140.5,"0.445","8.48",0.00334,"13.2","13.71","13.47","7.93","8.06","7.98","Ch2","2024-02-15 21:43:46.776","SMR","19.47","02-15_192"
"min160.5_180",160.5,"0.717","8.71",0.0042,"13.31","13.73","13.49","7.94","8.04","7.99","Ch2","2024-02-15 22:03:47.222","SMR","19.48","02-15_192"
"min180.5_200",180.5,"0.022","7.9",0.00058,"13.29","13.71","13.47","7.95","8.06","8.01","Ch2","2024-02-15 22:23:46.635","SMR","19.48","02-15_192"
"min200.5_220",200.5,"0.479","7.42",0.00273,"13.34","13.67","13.52","7.94","8.05","7.99","Ch2","2024-02-15 22:43:47.021","SMR","19.47","02-15_192"
"min220.5_240",220.5,"0.844","6.78",0.00532,"13.22","13.8","13.5","7.92","8.07","8","Ch2","2024-02-15 23:03:47.401","SMR","19.47","02-15_192"
"min240.5_260",240.5,"0.831","9.37",0.00555,"13.2","13.73","13.47","7.93","8.07","7.99","Ch2","2024-02-15 23:23:46.764","SMR","19.47","02-15_192"
"min260.5_280",260.5,"0.15","7.61",0.00152,"13.2","13.67","13.39","7.97","8.07","8.03","Ch2","2024-02-15 23:43:47.123","SMR","19.48","02-15_192"
"min280.5_300",280.5,"0.453","7.09",0.0031,"13.35","13.72","13.55","7.94","8.05","7.98","Ch2","2024-02-16 00:03:47.487","SMR","19.47","02-15_192"
"min300.5_320",300.5,"0.658","9.28",0.00414,"13.28","13.71","13.49","7.94","8.06","8","Ch2","2024-02-16 00:23:46.852","SMR","19.47","02-15_192"
"min320.5_340",320.5,"0.388","8.97",0.00289,"13.27","13.67","13.44","7.95","8.07","8.02","Ch2","2024-02-16 00:43:47.271","SMR","19.47","02-15_192"
"min0.5_20",0.5,"0.895","7.91",0.00544,"13.24","13.69","13.48","7.9","8.03","7.96","Ch3","2024-02-15 19:23:47.377","SMR","19.47","02-15_192"
"min20.5_40",20.5,"0.203","8.01",0.00185,"13.25","13.73","13.52","7.91","8.02","7.96","Ch3","2024-02-15 19:43:47.018","SMR","19.48","02-15_192"
"min40.5_60",40.5,"0.404","8.13",0.00285,"13.2","13.58","13.37","7.93","8.04","7.99","Ch3","2024-02-15 20:03:47.449","SMR","19.46","02-15_192"
"min60.5_80",60.5,"0.861","7.59",0.00528,"13.23","13.69","13.5","7.9","8.02","7.96","Ch3","2024-02-15 20:23:47.186","SMR","19.48","02-15_192"
"min80.5_100",80.5,"0.722","8.35",0.0046,"13.2","13.75","13.5","7.89","8.02","7.94","Ch3","2024-02-15 20:43:47.526","SMR","19.47","02-15_192"
"min100.5_120",100.5,"0.162","8.15",0.00167,"13.29","13.7","13.46","7.91","8.01","7.96","Ch3","2024-02-15 21:03:46.955","SMR","19.47","02-15_192"
"min120.5_140",120.5,"0.864","7.29",0.00512,"13.2","13.7","13.48","7.9","8.02","7.96","Ch3","2024-02-15 21:23:47.327","SMR","19.47","02-15_192"
"min140.5_160",140.5,"0.439","8.42",0.00325,"13.2","13.71","13.47","7.89","8.01","7.93","Ch3","2024-02-15 21:43:46.776","SMR","19.47","02-15_192"
"min160.5_180",160.5,"0.745","8.65",0.00416,"13.31","13.73","13.49","7.88","7.99","7.94","Ch3","2024-02-15 22:03:47.222","SMR","19.48","02-15_192"
"min180.5_200",180.5,"0.008","7.89",0.00034,"13.29","13.71","13.47","7.9","8","7.95","Ch3","2024-02-15 22:23:46.635","SMR","19.48","02-15_192"
"min200.5_220",200.5,"0.443","7.41",0.00249,"13.34","13.67","13.52","7.89","7.99","7.94","Ch3","2024-02-15 22:43:47.021","SMR","19.47","02-15_192"
"min220.5_240",220.5,"0.85","6.79",0.00504,"13.22","13.8","13.5","7.87","8.01","7.95","Ch3","2024-02-15 23:03:47.401","SMR","19.47","02-15_192"
"min240.5_260",240.5,"0.829","9.26",0.00534,"13.2","13.73","13.47","7.87","8","7.93","Ch3","2024-02-15 23:23:46.764","SMR","19.47","02-15_192"
"min260.5_280",260.5,"0.125","7.61",0.00133,"13.2","13.67","13.39","7.91","8.01","7.96","Ch3","2024-02-15 23:43:47.123","SMR","19.48","02-15_192"
"min280.5_300",280.5,"0.454","7.06",0.00296,"13.35","13.72","13.55","7.88","7.99","7.92","Ch3","2024-02-16 00:03:47.487","SMR","19.47","02-15_192"
"min300.5_320",300.5,"0.685","9.23",0.00417,"13.28","13.71","13.49","7.88","8","7.94","Ch3","2024-02-16 00:23:46.852","SMR","19.47","02-15_192"
"min320.5_340",320.5,"0.445","8.95",0.00303,"13.27","13.67","13.44","7.88","8","7.95","Ch3","2024-02-16 00:43:47.271","SMR","19.47","02-15_192"
"min0.5_20",0.5,"0.185","7.9",0.001,"13.24","13.69","13.48","7.87","7.95","7.91","Ch4","2024-02-15 19:23:47.377","SMR","19.47","02-15_192"
"min20.5_40",20.5,"0.106","7.91",0.00118,"13.25","13.73","13.52","7.84","7.93","7.88","Ch4","2024-02-15 19:43:47.018","SMR","19.48","02-15_192"
"min40.5_60",40.5,"0.479","8.05",0.00288,"13.2","13.58","13.37","7.85","7.95","7.91","Ch4","2024-02-15 20:03:47.449","SMR","19.46","02-15_192"
"min60.5_80",60.5,"0.86","7.54",0.00482,"13.23","13.69","13.5","7.83","7.94","7.88","Ch4","2024-02-15 20:23:47.186","SMR","19.48","02-15_192"
"min80.5_100",80.5,"0.618","8.18",0.00347,"13.2","13.75","13.5","7.82","7.94","7.87","Ch4","2024-02-15 20:43:47.526","SMR","19.47","02-15_192"
"min100.5_120",100.5,"0.205","8.08",0.00172,"13.29","13.7","13.46","7.84","7.94","7.89","Ch4","2024-02-15 21:03:46.955","SMR","19.47","02-15_192"
"min120.5_140",120.5,"0.818","7.31",0.00442,"13.2","13.7","13.48","7.83","7.94","7.89","Ch4","2024-02-15 21:23:47.327","SMR","19.47","02-15_192"
"min140.5_160",140.5,"0.31","8.2",0.0022,"13.2","13.71","13.47","7.82","7.93","7.87","Ch4","2024-02-15 21:43:46.776","SMR","19.47","02-15_192"
"min160.5_180",160.5,"0.735","8.51",0.00372,"13.31","13.73","13.49","7.83","7.93","7.88","Ch4","2024-02-15 22:03:47.222","SMR","19.48","02-15_192"
"min180.5_200",180.5,"0","7.88",3e-05,"13.29","13.71","13.47","7.84","7.94","7.89","Ch4","2024-02-15 22:23:46.635","SMR","19.48","02-15_192"
"min200.5_220",200.5,"0.424","7.39",0.00232,"13.34","13.67","13.52","7.83","7.93","7.88","Ch4","2024-02-15 22:43:47.021","SMR","19.47","02-15_192"
"min220.5_240",220.5,"0.84","6.82",0.00465,"13.22","13.8","13.5","7.82","7.95","7.89","Ch4","2024-02-15 23:03:47.401","SMR","19.47","02-15_192"
"min240.5_260",240.5,"0.758","8.92",0.0042,"13.2","13.73","13.47","7.83","7.94","7.87","Ch4","2024-02-15 23:23:46.764","SMR","19.47","02-15_192"
"min260.5_280",260.5,"0.041","7.73",0.00068,"13.2","13.67","13.39","7.86","7.95","7.91","Ch4","2024-02-15 23:43:47.123","SMR","19.48","02-15_192"
"min280.5_300",280.5,"0.525","7.01",0.00297,"13.35","13.72","13.55","7.83","7.94","7.87","Ch4","2024-02-16 00:03:47.487","SMR","19.47","02-15_192"
"min300.5_320",300.5,"0.582","8.91",0.00331,"13.28","13.71","13.49","7.84","7.95","7.89","Ch4","2024-02-16 00:23:46.852","SMR","19.47","02-15_192"
"min320.5_340",320.5,"0.504","8.88",0.00296,"13.27","13.67","13.44","7.84","7.95","7.9","Ch4","2024-02-16 00:43:47.271","SMR","19.47","02-15_192"
