"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min260.5_280",260.5,"0.134","7.21",0.00124,"13.33","13.72","13.56","7.5","7.59","7.55","Ch1","2024-02-20 23:39:26.96","SMR","19.47","02-20_191"
"min280.5_300",280.5,"0.822","8.79",0.00424,"13.33","13.71","13.5","7.51","7.61","7.56","Ch1","2024-02-20 23:59:26.297","SMR","19.48","02-20_191"
"min300.5_320",300.5,"0.731","6.64",0.00304,"13.17","13.82","13.42","7.51","7.63","7.59","Ch1","2024-02-21 00:19:26.685","SMR","19.47","02-20_191"
"min320.5_340",320.5,"0.272","8.19",0.00195,"13.23","13.75","13.5","7.49","7.6","7.54","Ch1","2024-02-21 00:39:27.098","SMR","19.47","02-20_191"
"min0.5_20",0.5,"0.785","7.85",0.00388,"13.3","13.68","13.47","7.74","7.87","7.81","Ch2","2024-02-20 19:19:27.113","SMR","19.47","02-20_191"
"min20.5_40",20.5,"0.763","7.63",0.00411,"13.38","13.77","13.59","7.69","7.82","7.76","Ch2","2024-02-20 19:39:26.514","SMR","19.47","02-20_191"
"min40.5_60",40.5,"0.806","8.02",0.0047,"13.24","13.66","13.41","7.72","7.83","7.78","Ch2","2024-02-20 19:59:26.926","SMR","19.47","02-20_191"
"min60.5_80",60.5,"0.185","7.68",0.00138,"13.29","13.66","13.44","7.73","7.82","7.78","Ch2","2024-02-20 20:19:26.842","SMR","19.48","02-20_191"
"min80.5_100",80.5,"0.746","7.43",0.00375,"13.39","13.77","13.53","7.69","7.81","7.77","Ch2","2024-02-20 20:39:26.349","SMR","19.47","02-20_191"
"min100.5_120",100.5,"0.704","7.39",0.00351,"13.34","13.69","13.53","7.73","7.83","7.78","Ch2","2024-02-20 20:59:26.796","SMR","19.48","02-20_191"
"min120.5_140",120.5,"0.197","7.58",0.00149,"13.34","13.67","13.51","7.72","7.82","7.77","Ch2","2024-02-20 21:19:27.191","SMR","19.47","02-20_191"
"min140.5_160",140.5,"0.826","8.53",0.00509,"13.24","13.75","13.48","7.72","7.83","7.77","Ch2","2024-02-20 21:39:26.597","SMR","19.47","02-20_191"
"min160.5_180",160.5,"0.071","7.93",0.00086,"13.36","13.68","13.49","7.73","7.82","7.78","Ch2","2024-02-20 21:59:27.005","SMR","19.47","02-20_191"
"min180.5_200",180.5,"0.268","7.48",0.00167,"13.23","13.61","13.4","7.74","7.83","7.79","Ch2","2024-02-20 22:19:26.41","SMR","19.47","02-20_191"
"min200.5_220",200.5,"0.463","7.19",0.00272,"13.4","13.73","13.56","7.72","7.81","7.76","Ch2","2024-02-20 22:39:26.781","SMR","19.48","02-20_191"
"min220.5_240",220.5,"0.84","9",0.00528,"13.23","13.73","13.42","7.7","7.83","7.78","Ch2","2024-02-20 22:59:27.194","SMR","19.47","02-20_191"
"min240.5_260",240.5,"0.704","6.89",0.00358,"13.22","13.68","13.43","7.72","7.84","7.79","Ch2","2024-02-20 23:19:26.698","SMR","19.47","02-20_191"
"min260.5_280",260.5,"0.079","7.48",0.00102,"13.33","13.72","13.56","7.71","7.8","7.75","Ch2","2024-02-20 23:39:26.96","SMR","19.47","02-20_191"
"min280.5_300",280.5,"0.824","9.12",0.00465,"13.33","13.71","13.5","7.72","7.83","7.77","Ch2","2024-02-20 23:59:26.297","SMR","19.48","02-20_191"
"min300.5_320",300.5,"0.787","6.64",0.00374,"13.17","13.82","13.42","7.71","7.84","7.8","Ch2","2024-02-21 00:19:26.685","SMR","19.47","02-20_191"
"min320.5_340",320.5,"0.35","8.6",0.00258,"13.23","13.75","13.5","7.69","7.81","7.75","Ch2","2024-02-21 00:39:27.098","SMR","19.47","02-20_191"
"min0.5_20",0.5,"0.821","7.85",0.00461,"13.3","13.68","13.47","7.74","7.88","7.81","Ch4","2024-02-20 19:19:27.113","SMR","19.47","02-20_191"
"min20.5_40",20.5,"0.799","7.62",0.00436,"13.38","13.77","13.59","7.69","7.81","7.76","Ch4","2024-02-20 19:39:26.514","SMR","19.47","02-20_191"
"min40.5_60",40.5,"0.812","8.01",0.0045,"13.24","13.66","13.41","7.72","7.83","7.78","Ch4","2024-02-20 19:59:26.926","SMR","19.47","02-20_191"
"min60.5_80",60.5,"0.172","7.69",0.00133,"13.29","13.66","13.44","7.73","7.82","7.79","Ch4","2024-02-20 20:19:26.842","SMR","19.48","02-20_191"
"min80.5_100",80.5,"0.779","7.41",0.00409,"13.39","13.77","13.53","7.71","7.83","7.78","Ch4","2024-02-20 20:39:26.349","SMR","19.47","02-20_191"
"min100.5_120",100.5,"0.738","7.39",0.00363,"13.34","13.69","13.53","7.74","7.83","7.79","Ch4","2024-02-20 20:59:26.796","SMR","19.48","02-20_191"
"min120.5_140",120.5,"0.311","7.54",0.00192,"13.34","13.67","13.51","7.74","7.84","7.79","Ch4","2024-02-20 21:19:27.191","SMR","19.47","02-20_191"
"min140.5_160",140.5,"0.802","8.51",0.00483,"13.24","13.75","13.48","7.73","7.85","7.79","Ch4","2024-02-20 21:39:26.597","SMR","19.47","02-20_191"
"min160.5_180",160.5,"0.071","7.94",8e-04,"13.36","13.68","13.49","7.76","7.84","7.8","Ch4","2024-02-20 21:59:27.005","SMR","19.47","02-20_191"
"min180.5_200",180.5,"0.194","7.56",0.00133,"13.23","13.61","13.4","7.77","7.85","7.81","Ch4","2024-02-20 22:19:26.41","SMR","19.47","02-20_191"
"min200.5_220",200.5,"0.569","7.1",0.00322,"13.4","13.73","13.56","7.74","7.84","7.78","Ch4","2024-02-20 22:39:26.781","SMR","19.48","02-20_191"
"min220.5_240",220.5,"0.85","8.99",0.00514,"13.23","13.73","13.42","7.73","7.86","7.81","Ch4","2024-02-20 22:59:27.194","SMR","19.47","02-20_191"
"min240.5_260",240.5,"0.695","6.94",0.0035,"13.22","13.68","13.43","7.76","7.87","7.82","Ch4","2024-02-20 23:19:26.698","SMR","19.47","02-20_191"
"min260.5_280",260.5,"0.124","7.44",0.00128,"13.33","13.72","13.56","7.74","7.84","7.79","Ch4","2024-02-20 23:39:26.96","SMR","19.47","02-20_191"
"min280.5_300",280.5,"0.838","9.13",0.00455,"13.33","13.71","13.5","7.75","7.86","7.81","Ch4","2024-02-20 23:59:26.297","SMR","19.48","02-20_191"
"min300.5_320",300.5,"0.774","6.75",0.00349,"13.17","13.82","13.42","7.75","7.87","7.83","Ch4","2024-02-21 00:19:26.685","SMR","19.47","02-20_191"
"min320.5_340",320.5,"0.257","8.47",0.00206,"13.23","13.75","13.5","7.73","7.85","7.79","Ch4","2024-02-21 00:39:27.098","SMR","19.47","02-20_191"
