"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.495","7.83",0.00176,"13.16","13.63","13.34","7.76","7.85","7.81","Ch2","2024-02-19 21:38:20.473","SMR","19.48","02-19_213"
"min20.5_40",20.5,"0.436","7.67",0.00295,"13.29","13.83","13.48","7.67","7.82","7.76","Ch2","2024-02-19 21:58:20.951","SMR","19.47","02-19_213"
"min40.5_60",40.5,"0.78","8.02",0.00467,"13.18","13.67","13.37","7.72","7.84","7.78","Ch2","2024-02-19 22:18:20.417","SMR","19.48","02-19_213"
"min60.5_80",60.5,"0.892","7.44",0.0051,"13.2","13.69","13.46","7.73","7.85","7.8","Ch2","2024-02-19 22:38:20.204","SMR","19.47","02-19_213"
"min80.5_100",80.5,"0.001","7.78",1e-04,"13.24","13.64","13.44","7.72","7.83","7.78","Ch2","2024-02-19 22:58:20.801","SMR","19.47","02-19_213"
"min100.5_120",100.5,"0.402","8.06",0.00243,"13.24","13.64","13.41","7.74","7.84","7.79","Ch2","2024-02-19 23:18:20.105","SMR","19.47","02-19_213"
"min120.5_140",120.5,"0.666","8.34",0.00413,"13.17","13.65","13.36","7.74","7.85","7.8","Ch2","2024-02-19 23:38:20.59","SMR","19.48","02-19_213"
"min140.5_160",140.5,"0.868","7.09",0.00488,"13.13","13.67","13.37","7.75","7.87","7.82","Ch2","2024-02-19 23:58:21.04","SMR","19.47","02-19_213"
"min160.5_180",160.5,"0.085","7.98",0.00115,"13.16","13.64","13.43","7.74","7.85","7.79","Ch2","2024-02-20 00:18:20.492","SMR","19.47","02-19_213"
"min180.5_200",180.5,"0.533","8.38",0.00298,"13.16","13.48","13.31","7.76","7.86","7.82","Ch2","2024-02-20 00:38:20.936","SMR","19.47","02-19_213"
"min200.5_220",200.5,"0.911","6.79",0.00479,"13.23","13.64","13.48","7.74","7.86","7.8","Ch2","2024-02-20 00:58:20.3","SMR","19.47","02-19_213"
"min220.5_240",220.5,"0.93","9.34",0.00665,"13.11","13.69","13.35","7.74","7.88","7.81","Ch2","2024-02-20 01:18:20.685","SMR","19.48","02-19_213"
"min240.5_260",240.5,"0.487","7.12",0.00279,"13.25","13.7","13.42","7.75","7.87","7.82","Ch2","2024-02-20 01:38:21.065","SMR","19.47","02-19_213"
"min260.5_280",260.5,"0.688","6.9",0.00336,"13.3","13.68","13.5","7.76","7.86","7.81","Ch2","2024-02-20 01:58:20.434","SMR","19.47","02-19_213"
"min280.5_300",280.5,"0.897","9.45",0.00564,"13.18","13.7","13.39","7.74","7.87","7.81","Ch2","2024-02-20 02:18:20.811","SMR","19.47","02-19_213"
"min300.5_320",300.5,"0.298","7.28",0.00176,"13.2","13.61","13.39","7.78","7.87","7.83","Ch2","2024-02-20 02:38:20.204","SMR","19.47","02-19_213"
"min320.5_340",320.5,"0.573","6.71",0.00331,"13.3","13.79","13.51","7.73","7.86","7.8","Ch2","2024-02-20 02:58:20.562","SMR","19.48","02-19_213"
"min0.5_20",0.5,"0.317","7.85",0.00124,"13.16","13.63","13.34","7.79","7.87","7.84","Ch4","2024-02-19 21:38:20.473","SMR","19.48","02-19_213"
"min20.5_40",20.5,"0.464","7.69",0.00313,"13.29","13.83","13.48","7.69","7.85","7.78","Ch4","2024-02-19 21:58:20.951","SMR","19.47","02-19_213"
"min40.5_60",40.5,"0.801","8.06",0.00488,"13.18","13.67","13.37","7.75","7.86","7.81","Ch4","2024-02-19 22:18:20.417","SMR","19.48","02-19_213"
"min60.5_80",60.5,"0.909","7.45",0.00538,"13.2","13.69","13.46","7.75","7.88","7.83","Ch4","2024-02-19 22:38:20.204","SMR","19.47","02-19_213"
"min80.5_100",80.5,"0","7.81",3e-05,"13.24","13.64","13.44","7.75","7.86","7.81","Ch4","2024-02-19 22:58:20.801","SMR","19.47","02-19_213"
"min100.5_120",100.5,"0.423","8.1",0.00252,"13.24","13.64","13.41","7.77","7.87","7.82","Ch4","2024-02-19 23:18:20.105","SMR","19.47","02-19_213"
"min120.5_140",120.5,"0.619","8.39",0.00424,"13.17","13.65","13.36","7.77","7.9","7.84","Ch4","2024-02-19 23:38:20.59","SMR","19.48","02-19_213"
"min140.5_160",140.5,"0.893","7.04",0.0054,"13.13","13.67","13.37","7.78","7.9","7.85","Ch4","2024-02-19 23:58:21.04","SMR","19.47","02-19_213"
"min160.5_180",160.5,"0.137","8.08",0.00154,"13.16","13.64","13.43","7.77","7.89","7.82","Ch4","2024-02-20 00:18:20.492","SMR","19.47","02-19_213"
"min180.5_200",180.5,"0.539","8.42",0.00301,"13.16","13.48","13.31","7.8","7.89","7.85","Ch4","2024-02-20 00:38:20.936","SMR","19.47","02-19_213"
"min200.5_220",200.5,"0.921","6.81",0.00485,"13.23","13.64","13.48","7.77","7.89","7.83","Ch4","2024-02-20 00:58:20.3","SMR","19.47","02-19_213"
"min220.5_240",220.5,"0.937","9.42",0.00688,"13.11","13.69","13.35","7.76","7.91","7.84","Ch4","2024-02-20 01:18:20.685","SMR","19.48","02-19_213"
"min240.5_260",240.5,"0.528","7.1",0.00302,"13.25","13.7","13.42","7.78","7.9","7.85","Ch4","2024-02-20 01:38:21.065","SMR","19.47","02-19_213"
"min260.5_280",260.5,"0.719","6.87",0.00357,"13.3","13.68","13.5","7.79","7.89","7.84","Ch4","2024-02-20 01:58:20.434","SMR","19.47","02-19_213"
"min280.5_300",280.5,"0.9","9.56",0.00591,"13.18","13.7","13.39","7.78","7.91","7.85","Ch4","2024-02-20 02:18:20.811","SMR","19.47","02-19_213"
"min300.5_320",300.5,"0.304","7.28",0.00189,"13.2","13.61","13.39","7.81","7.91","7.87","Ch4","2024-02-20 02:38:20.204","SMR","19.47","02-19_213"
"min320.5_340",320.5,"0.545","6.73",0.00333,"13.3","13.79","13.51","7.76","7.9","7.83","Ch4","2024-02-20 02:58:20.562","SMR","19.48","02-19_213"
