"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min320.5_340",320.5,"0.797","9.38",0.00542,"13.27","13.92","13.53","7.5","7.66","7.59","Ch1","2024-02-22 01:21:49.276","SMR","19.47","02-21_200"
"min340.5_360",340.5,"0.67","6.44",0.00335,"13.26","13.98","13.54","7.52","7.65","7.61","Ch1","2024-02-22 01:41:48.658","SMR","19.47","02-21_200"
"min0.5_20",0.5,"0.675","7.97",0.00624,"13.33","13.88","13.58","7.82","8.05","7.91","Ch2","2024-02-21 20:01:48.783","SMR","19.47","02-21_200"
"min20.5_40",20.5,"0.171","7.88",0.00177,"13.35","13.98","13.59","7.75","7.88","7.82","Ch2","2024-02-21 20:21:49.268","SMR","19.47","02-21_200"
"min40.5_60",40.5,"0.108","7.91",0.00123,"13.27","13.82","13.45","7.74","7.89","7.85","Ch2","2024-02-21 20:41:48.758","SMR","19.48","02-21_200"
"min60.5_80",60.5,"0.599","7.58",0.0035,"13.4","14.01","13.62","7.73","7.88","7.82","Ch2","2024-02-21 21:01:48.635","SMR","19.47","02-21_200"
"min80.5_100",80.5,"0.728","8.29",0.005,"13.27","13.97","13.45","7.7","7.89","7.83","Ch2","2024-02-21 21:21:49.168","SMR","19.48","02-21_200"
"min100.5_120",100.5,"0.766","7.36",0.00427,"13.29","13.87","13.58","7.75","7.88","7.83","Ch2","2024-02-21 21:41:48.813","SMR","19.47","02-21_200"
"min120.5_140",120.5,"0.569","8.29",0.00353,"13.21","13.83","13.48","7.76","7.9","7.83","Ch2","2024-02-21 22:01:49.269","SMR","19.47","02-21_200"
"min140.5_160",140.5,"0.429","8.21",0.00256,"13.32","13.95","13.5","7.72","7.87","7.83","Ch2","2024-02-21 22:21:48.738","SMR","19.47","02-21_200"
"min160.5_180",160.5,"0.169","7.6",0.00141,"13.29","13.75","13.48","7.77","7.88","7.84","Ch2","2024-02-21 22:41:49.095","SMR","19.48","02-21_200"
"min180.5_200",180.5,"0.379","7.35",0.00243,"13.44","13.95","13.63","7.74","7.86","7.81","Ch2","2024-02-21 23:01:48.594","SMR","19.47","02-21_200"
"min200.5_220",200.5,"0.644","8.56",0.00352,"13.37","13.91","13.56","7.74","7.88","7.82","Ch2","2024-02-21 23:21:49.029","SMR","19.47","02-21_200"
"min220.5_240",220.5,"0.238","8.28",0.00197,"13.34","13.81","13.54","7.76","7.88","7.83","Ch2","2024-02-21 23:41:49.385","SMR","19.47","02-21_200"
"min240.5_260",240.5,"0.827","6.83",0.00398,"13.33","13.89","13.58","7.75","7.87","7.83","Ch2","2024-02-22 00:01:48.766","SMR","19.47","02-21_200"
"min260.5_280",260.5,"0.708","9.02",0.00446,"13.24","13.91","13.5","7.74","7.89","7.81","Ch2","2024-02-22 00:21:49.161","SMR","19.48","02-21_200"
"min280.5_300",280.5,"0.002","7.78",0.00016,"13.34","13.8","13.5","7.75","7.87","7.83","Ch2","2024-02-22 00:41:48.759","SMR","19.48","02-21_200"
"min300.5_320",300.5,"0.724","6.69",0.00363,"13.37","13.85","13.61","7.76","7.87","7.81","Ch2","2024-02-22 01:01:48.942","SMR","19.47","02-21_200"
"min320.5_340",320.5,"0.781","9.56",0.00529,"13.27","13.92","13.53","7.7","7.88","7.81","Ch2","2024-02-22 01:21:49.276","SMR","19.47","02-21_200"
"min340.5_360",340.5,"0.696","6.61",0.00349,"13.26","13.98","13.54","7.74","7.89","7.83","Ch2","2024-02-22 01:41:48.658","SMR","19.47","02-21_200"
"min0.5_20",0.5,"0.178","7.89",0.00155,"13.33","13.88","13.58","7.79","7.96","7.87","Ch4","2024-02-21 20:01:48.783","SMR","19.47","02-21_200"
"min20.5_40",20.5,"0.123","7.87",0.00144,"13.35","13.98","13.59","7.75","7.88","7.82","Ch4","2024-02-21 20:21:49.268","SMR","19.47","02-21_200"
"min40.5_60",40.5,"0.13","7.92",0.00135,"13.27","13.82","13.45","7.75","7.89","7.86","Ch4","2024-02-21 20:41:48.758","SMR","19.48","02-21_200"
"min60.5_80",60.5,"0.613","7.56",0.00369,"13.4","14.01","13.62","7.74","7.88","7.82","Ch4","2024-02-21 21:01:48.635","SMR","19.47","02-21_200"
"min80.5_100",80.5,"0.743","8.29",0.00503,"13.27","13.97","13.45","7.71","7.9","7.84","Ch4","2024-02-21 21:21:49.168","SMR","19.48","02-21_200"
"min100.5_120",100.5,"0.781","7.37",0.00428,"13.29","13.87","13.58","7.76","7.89","7.84","Ch4","2024-02-21 21:41:48.813","SMR","19.47","02-21_200"
"min120.5_140",120.5,"0.569","8.29",0.00351,"13.21","13.83","13.48","7.76","7.9","7.83","Ch4","2024-02-21 22:01:49.269","SMR","19.47","02-21_200"
"min140.5_160",140.5,"0.41","8.21",0.00249,"13.32","13.95","13.5","7.73","7.88","7.84","Ch4","2024-02-21 22:21:48.738","SMR","19.47","02-21_200"
"min160.5_180",160.5,"0.23","7.56",0.00168,"13.29","13.75","13.48","7.79","7.9","7.85","Ch4","2024-02-21 22:41:49.095","SMR","19.48","02-21_200"
"min180.5_200",180.5,"0.39","7.36",0.00246,"13.44","13.95","13.63","7.75","7.88","7.83","Ch4","2024-02-21 23:01:48.594","SMR","19.47","02-21_200"
"min200.5_220",200.5,"0.655","8.6",0.0036,"13.37","13.91","13.56","7.76","7.89","7.84","Ch4","2024-02-21 23:21:49.029","SMR","19.47","02-21_200"
"min220.5_240",220.5,"0.183","8.25",0.00172,"13.34","13.81","13.54","7.78","7.9","7.85","Ch4","2024-02-21 23:41:49.385","SMR","19.47","02-21_200"
"min240.5_260",240.5,"0.86","6.76",0.00435,"13.33","13.89","13.58","7.78","7.9","7.85","Ch4","2024-02-22 00:01:48.766","SMR","19.47","02-21_200"
"min260.5_280",260.5,"0.723","9.07",0.00457,"13.24","13.91","13.5","7.76","7.91","7.83","Ch4","2024-02-22 00:21:49.161","SMR","19.48","02-21_200"
"min280.5_300",280.5,"0.004","7.8",2e-04,"13.34","13.8","13.5","7.78","7.89","7.85","Ch4","2024-02-22 00:41:48.759","SMR","19.48","02-21_200"
"min300.5_320",300.5,"0.739","6.66",0.00382,"13.37","13.85","13.61","7.78","7.9","7.84","Ch4","2024-02-22 01:01:48.942","SMR","19.47","02-21_200"
"min320.5_340",320.5,"0.787","9.63",0.00541,"13.27","13.92","13.53","7.74","7.91","7.84","Ch4","2024-02-22 01:21:49.276","SMR","19.47","02-21_200"
"min340.5_360",340.5,"0.764","6.45",0.00403,"13.26","13.98","13.54","7.78","7.91","7.86","Ch4","2024-02-22 01:41:48.658","SMR","19.47","02-21_200"
