"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min60.5_80",60.5,"0.882","7.59",0.00435,"13.27","13.73","13.53","7.85","7.95","7.9","Ch3","2024-02-18 11:28:34.418","SMR","19.47","02-18_102"
"min80.5_100",80.5,"0.469","8.19",0.00369,"13.26","13.67","13.5","7.8","7.93","7.85","Ch3","2024-02-18 11:48:33.942","SMR","19.47","02-18_102"
"min100.5_120",100.5,"0.82","8.51",0.00607,"13.22","13.68","13.43","7.76","7.9","7.84","Ch3","2024-02-18 12:08:34.365","SMR","19.47","02-18_102"
"min120.5_140",120.5,"0.604","7.41",0.00302,"13.31","13.69","13.5","7.76","7.85","7.81","Ch3","2024-02-18 12:28:33.776","SMR","19.48","02-18_102"
"min140.5_160",140.5,"0.019","7.69",0.00045,"13.39","13.68","13.54","7.72","7.8","7.76","Ch3","2024-02-18 12:48:33.733","SMR","19.48","02-18_102"
"min160.5_180",160.5,"0.419","8.26",0.00311,"13.31","13.65","13.51","7.69","7.81","7.73","Ch3","2024-02-18 13:08:34.023","SMR","19.47","02-18_102"
"min0.5_20",0.5,"0.316","8.01",0.00251,"13.25","13.61","13.48","7.95","8.08","7.99","Ch4","2024-02-18 10:28:34.404","SMR","19.47","02-18_102"
"min20.5_40",20.5,"0.562","8.04",0.00387,"13.21","13.67","13.47","7.88","7.99","7.92","Ch4","2024-02-18 10:48:33.906","SMR","19.47","02-18_102"
"min40.5_60",40.5,"0.836","8.17",0.00533,"13.28","13.66","13.42","7.83","7.96","7.91","Ch4","2024-02-18 11:08:34.311","SMR","19.47","02-18_102"
"min60.5_80",60.5,"0.83","7.64",0.00329,"13.27","13.73","13.53","7.82","7.92","7.87","Ch4","2024-02-18 11:28:34.418","SMR","19.47","02-18_102"
"min80.5_100",80.5,"0.45","8.1",0.00309,"13.26","13.67","13.5","7.78","7.9","7.82","Ch4","2024-02-18 11:48:33.942","SMR","19.47","02-18_102"
"min100.5_120",100.5,"0.847","8.44",0.00578,"13.22","13.68","13.43","7.73","7.86","7.8","Ch4","2024-02-18 12:08:34.365","SMR","19.47","02-18_102"
"min120.5_140",120.5,"0.461","7.48",0.00223,"13.31","13.69","13.5","7.73","7.81","7.77","Ch4","2024-02-18 12:28:33.776","SMR","19.48","02-18_102"
"min140.5_160",140.5,"0.014","7.68",0.00033,"13.39","13.68","13.54","7.69","7.76","7.73","Ch4","2024-02-18 12:48:33.733","SMR","19.48","02-18_102"
"min160.5_180",160.5,"0.37","8.15",0.00261,"13.31","13.65","13.51","7.66","7.77","7.7","Ch4","2024-02-18 13:08:34.023","SMR","19.47","02-18_102"
