"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","O2_min","O2_max","O2_mean","Ch","DateTime_start","type","n_min","ID_code"
"min0.5_20",0.5,"0.649","7.78",0.00505,"14.68","15.22","14.87","7.72","7.87","7.83","Ch2","2023-12-09 17:51:27.422","SMR","19.47","12-09_175"
"min20.5_40",20.5,"0.914","7.7",0.00727,"14.77","15.32","15.04","7.83","7.99","7.92","Ch2","2023-12-09 18:11:27.979","SMR","19.47","12-09_175"
"min40.5_60",40.5,"0.214","8",0.00155,"14.8","15.28","15.04","7.88","7.97","7.93","Ch2","2023-12-09 18:31:27.379","SMR","19.47","12-09_175"
"min60.5_80",60.5,"0.673","8.23",0.00394,"14.77","15.18","14.92","7.88","8","7.95","Ch2","2023-12-09 18:51:27.828","SMR","19.47","12-09_175"
"min80.5_100",80.5,"0.4","7.71",0.00258,"14.83","15.19","15","7.89","7.99","7.95","Ch2","2023-12-09 19:11:28.466","SMR","19.46","12-09_175"
"min100.5_120",100.5,"0.415","7.62",0.0028,"14.97","15.36","15.13","7.86","7.98","7.92","Ch2","2023-12-09 19:31:27.565","SMR","19.47","12-09_175"
"min120.5_140",120.5,"0.704","8.44",0.00384,"14.87","15.36","15.07","7.88","7.99","7.94","Ch2","2023-12-09 19:51:27.912","SMR","19.47","12-09_175"
"min140.5_160",140.5,"0.235","8.25",0.00192,"14.79","15.17","14.95","7.9","8","7.96","Ch2","2023-12-09 20:11:27.293","SMR","19.47","12-09_175"
"min160.5_180",160.5,"0.809","7.1",0.00492,"14.84","15.34","15.09","7.88","8","7.94","Ch2","2023-12-09 20:31:27.667","SMR","19.48","12-09_175"
"min180.5_200",180.5,"0.224","8.24",0.00166,"14.88","15.32","15.1","7.88","7.98","7.93","Ch2","2023-12-09 20:51:28.043","SMR","19.47","12-09_175"
"min200.5_220",200.5,"0.595","8.74",0.00373,"14.82","15.2","14.97","7.89","8","7.95","Ch2","2023-12-09 21:11:27.42","SMR","19.47","12-09_175"
"min220.5_240",220.5,"0.49","7.22",0.00315,"14.86","15.28","15.03","7.89","8","7.95","Ch2","2023-12-09 21:31:27.786","SMR","19.48","12-09_175"
"min240.5_260",240.5,"0.51","7.23",0.0028,"14.98","15.35","15.11","7.87","7.98","7.93","Ch2","2023-12-09 21:51:28.161","SMR","19.47","12-09_175"
"min260.5_280",260.5,"0.541","7.06",0.00326,"14.89","15.33","15.12","7.89","8.01","7.94","Ch2","2023-12-09 22:11:27.522","SMR","19.47","12-09_175"
"min280.5_300",280.5,"0.086","8.25",0.00105,"14.89","15.28","15.08","7.89","7.99","7.94","Ch2","2023-12-09 22:31:27.903","SMR","19.47","12-09_175"
"min300.5_320",300.5,"0.819","9.31",0.00439,"14.83","15.32","15.04","7.87","8","7.94","Ch2","2023-12-09 22:51:27.237","SMR","19.48","12-09_175"
"min320.5_340",320.5,"0.014","8.11",0.00044,"14.78","15.32","14.96","7.89","8.01","7.96","Ch2","2023-12-09 23:11:27.587","SMR","19.47","12-09_175"
"min0.5_20",0.5,"0.452","8.23",0.00341,"14.68","15.22","14.87","8.13","8.29","8.19","Ch3","2023-12-09 17:51:27.422","SMR","19.47","12-09_175"
"min20.5_40",20.5,"0.908","8.01",0.00704,"14.77","15.32","15.04","8.13","8.29","8.22","Ch3","2023-12-09 18:11:27.979","SMR","19.47","12-09_175"
"min40.5_60",40.5,"0.11","8.28",0.00107,"14.8","15.28","15.04","8.19","8.27","8.23","Ch3","2023-12-09 18:31:27.379","SMR","19.47","12-09_175"
"min60.5_80",60.5,"0.597","8.51",0.0035,"14.77","15.18","14.92","8.2","8.31","8.27","Ch3","2023-12-09 18:51:27.828","SMR","19.47","12-09_175"
"min80.5_100",80.5,"0.441","8.01",0.00278,"14.83","15.19","15","8.21","8.31","8.27","Ch3","2023-12-09 19:11:28.466","SMR","19.46","12-09_175"
"min100.5_120",100.5,"0.482","7.91",0.00312,"14.97","15.36","15.13","8.19","8.31","8.25","Ch3","2023-12-09 19:31:27.565","SMR","19.47","12-09_175"
"min120.5_140",120.5,"0.67","8.74",0.00362,"14.87","15.36","15.07","8.21","8.32","8.27","Ch3","2023-12-09 19:51:27.912","SMR","19.47","12-09_175"
"min140.5_160",140.5,"0.245","8.6",0.00204,"14.79","15.17","14.95","8.23","8.33","8.29","Ch3","2023-12-09 20:11:27.293","SMR","19.47","12-09_175"
"min160.5_180",160.5,"0.813","7.41",0.00506,"14.84","15.34","15.09","8.21","8.33","8.27","Ch3","2023-12-09 20:31:27.667","SMR","19.48","12-09_175"
"min180.5_200",180.5,"0.174","8.54",0.00145,"14.88","15.32","15.1","8.21","8.31","8.27","Ch3","2023-12-09 20:51:28.043","SMR","19.47","12-09_175"
"min200.5_220",200.5,"0.602","9.07",0.00371,"14.82","15.2","14.97","8.23","8.34","8.29","Ch3","2023-12-09 21:11:27.42","SMR","19.47","12-09_175"
"min220.5_240",220.5,"0.446","7.59",0.00303,"14.86","15.28","15.03","8.23","8.33","8.28","Ch3","2023-12-09 21:31:27.786","SMR","19.48","12-09_175"
"min240.5_260",240.5,"0.544","7.55",0.0029,"14.98","15.35","15.11","8.21","8.32","8.27","Ch3","2023-12-09 21:51:28.161","SMR","19.47","12-09_175"
"min260.5_280",260.5,"0.569","7.35",0.00347,"14.89","15.33","15.12","8.22","8.34","8.28","Ch3","2023-12-09 22:11:27.522","SMR","19.47","12-09_175"
"min280.5_300",280.5,"0.056","8.53",0.00085,"14.89","15.28","15.08","8.22","8.33","8.28","Ch3","2023-12-09 22:31:27.903","SMR","19.47","12-09_175"
"min300.5_320",300.5,"0.812","9.65",0.00441,"14.83","15.32","15.04","8.21","8.34","8.28","Ch3","2023-12-09 22:51:27.237","SMR","19.48","12-09_175"
"min320.5_340",320.5,"0.031","8.52",0.00066,"14.78","15.32","14.96","8.24","8.35","8.3","Ch3","2023-12-09 23:11:27.587","SMR","19.47","12-09_175"
