date,temperature,time_start,box,channel,genet,tank,run,polyps,measurement,body_size_mm,body_mass_g
2/17/24,13.5,09:00:00,1,1,A,6,Corynactis,5,polyp 3,4.699999999999999,0.7503099999999998
2/17/24,13.5,09:00:00,1,1,A,6,Corynactis,5,polyp 4,3.2299999999999995,0.4363032999999999
2/17/24,13.5,09:00:00,1,1,A,6,Corynactis,5,polyp 5,4.32,0.6620968
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 1,3.9450000000000003,0.5798574249999999
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 2,2.41,0.2930657
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 3,4.085,0.610000825
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 4,5.095000000000001,0.8472094250000002
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 5,4.5,0.70327
2/17/24,13.5,09:00:00,1,2,A,9,Corynactis,6,polyp 6,3.57,0.5023993
2/17/24,13.5,09:00:00,1,4,A,7,Corynactis,4,polyp 1,2.425,0.295480625
2/17/24,13.5,09:00:00,1,4,A,7,Corynactis,4,polyp 2,2.39,0.2898577
2/17/24,13.5,09:00:00,1,4,A,7,Corynactis,4,polyp 3,2.52,0.31095280000000003
2/17/24,13.5,09:00:00,1,4,A,7,Corynactis,4,polyp 4,2.925,0.380355625
2/17/24,13.5,09:00:00,2,1,A,8,Corynactis,4,polyp 1,3.25,0.4400825
2/17/24,13.5,09:00:00,2,1,A,8,Corynactis,4,polyp 2,3.2399999999999993,0.43819119999999984
2/17/24,13.5,09:00:00,2,1,A,8,Corynactis,4,polyp 3,3.4499999999999997,0.4786224999999999
2/17/24,13.5,09:00:00,2,1,A,8,Corynactis,4,polyp 4,4.38,0.6756987999999999
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 1,3.255,0.441029425
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 2,4.12,0.6176408
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 3,4.26,0.6486171999999999
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 4,3.2199999999999998,0.4344187999999999
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 5,3.66,0.5205532
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 6,4.0200000000000005,0.5959228000000001
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 7,4.895,0.7974834249999999
2/17/24,13.5,09:00:00,2,2,A,7,Corynactis,8,polyp 8,2.8249999999999997,0.362700625
2/17/24,13.5,09:00:00,2,3,A,10,Corynactis,4,polyp 1,3.165,0.424114825
2/17/24,13.5,09:00:00,2,3,A,10,Corynactis,4,polyp 2,2.4,0.29146
2/17/24,13.5,09:00:00,2,3,A,10,Corynactis,4,polyp 3,2.405,0.29226242499999994
2/17/24,13.5,09:00:00,2,3,A,10,Corynactis,4,polyp 4,4.5200000000000005,0.7079128000000001
2/17/24,13.5,09:00:00,2,4,A,9,Corynactis,4,polyp 1,2.3449999999999998,0.28268942499999994
2/17/24,13.5,09:00:00,2,4,A,9,Corynactis,4,polyp 2,3.41,0.4708057
2/17/24,13.5,09:00:00,2,4,A,9,Corynactis,4,polyp 3,4,0.59162
2/17/24,13.5,09:00:00,2,4,A,9,Corynactis,4,polyp 4,3.3099999999999996,0.4515016999999999
2/17/24,13.5,14:30:00,1,1,E,8,Corynactis,3,polyp 1,3.9549999999999996,0.5819884249999998
2/17/24,13.5,14:30:00,1,1,E,8,Corynactis,3,polyp 2,3.745,0.5379514249999999
2/17/24,13.5,14:30:00,1,1,E,8,Corynactis,3,polyp 3,2.8949999999999996,0.3750234249999999
2/17/24,13.5,14:30:00,1,2,E,7,Corynactis,4,polyp 1,3.7199999999999998,0.5328088
2/17/24,13.5,14:30:00,1,2,E,7,Corynactis,4,polyp 2,3.755,0.540014425
2/17/24,13.5,14:30:00,1,2,E,7,Corynactis,4,polyp 3,2.7300000000000004,0.34624330000000003
2/17/24,13.5,14:30:00,1,2,E,7,Corynactis,4,polyp 4,3.61,0.5104337
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 1,4.115,0.616546825
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 2,2.9099999999999997,0.3776856999999999
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 3,3.61,0.5104337
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 4,3.81,0.5514217
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 5,3.545,0.49740542499999996
2/17/24,13.5,14:30:00,1,4,E,6,Corynactis,6,polyp 6,4.985,0.819691825
2/17/24,13.5,14:30:00,2,1,E,10,Corynactis,4,polyp 1,4.36,0.6711512
2/17/24,13.5,14:30:00,2,1,E,10,Corynactis,4,polyp 2,4.12,0.6176408
2/17/24,13.5,14:30:00,2,1,E,10,Corynactis,4,polyp 3,2.7600000000000002,0.35140720000000003
2/17/24,13.5,14:30:00,2,1,E,10,Corynactis,4,polyp 4,4.565,0.718408825
2/17/24,13.5,14:30:00,2,2,E,6,Corynactis,3,polyp 1,2.49,0.3060337
2/17/24,13.5,14:30:00,2,2,E,6,Corynactis,3,polyp 2,3.115,0.4148368250000001
2/17/24,13.5,14:30:00,2,2,E,6,Corynactis,3,polyp 3,3.3400000000000003,0.45725720000000003
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 1,3.7,0.52871
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 2,3.1,0.41207000000000005
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 3,3.8249999999999993,0.5545506249999999
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 4,3.25,0.4400825
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 5,4.005,0.5926944249999999
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 6,3.185,0.427849825
2/17/24,13.5,14:30:00,2,3,E,9,Corynactis,7,polyp 7,4.09,0.6110897
2/17/24,13.5,14:30:00,2,4,E,7,Corynactis,4,polyp 1,3.205,0.431598425
2/17/24,13.5,14:30:00,2,4,E,7,Corynactis,4,polyp 2,4.8,0.77434
2/17/24,13.5,14:30:00,2,4,E,7,Corynactis,4,polyp 3,3.855,0.5608314249999999
2/17/24,13.5,14:30:00,2,4,E,7,Corynactis,4,polyp 4,3.4799999999999995,0.4845207999999999
2/18/24,13.5,10:15:00,1,1,B,12,Corynactis,4,polyp 1,5.275,0.893125625
2/18/24,13.5,10:15:00,1,1,B,12,Corynactis,4,polyp 2,3.895,0.569253425
2/18/24,13.5,10:15:00,1,1,B,12,Corynactis,4,polyp 3,4.085,0.610000825
2/18/24,13.5,10:15:00,1,1,B,12,Corynactis,4,polyp 4,3.335,0.456295825
2/18/24,13.5,10:15:00,1,2,B,14,Corynactis,5,polyp 1,4.805000000000001,0.775550425
2/18/24,13.5,10:15:00,1,2,B,14,Corynactis,5,polyp 2,3.495,0.487481425
2/18/24,13.5,10:15:00,1,2,B,14,Corynactis,5,polyp 3,4.3149999999999995,0.6609688249999999
2/18/24,13.5,10:15:00,1,2,B,14,Corynactis,5,polyp 4,4.52,0.7079127999999999
2/18/24,13.5,10:15:00,1,2,B,14,Corynactis,5,polyp 5,3.83,0.5555953
2/18/24,13.5,10:15:00,1,4,B,12,Corynactis,3,polyp 1,2.23,0.2646833
2/18/24,13.5,10:15:00,1,4,B,12,Corynactis,3,polyp 2,4.575,0.720750625
2/18/24,13.5,10:15:00,1,4,B,12,Corynactis,3,polyp 3,4.005,0.5926944249999999
2/18/24,13.5,10:15:00,2,1,B,14,Corynactis,5,polyp 1,4.655,0.739607425
2/18/24,13.5,10:15:00,2,1,B,14,Corynactis,5,polyp 2,5.01,0.8259097
2/18/24,13.5,10:15:00,2,1,B,14,Corynactis,5,polyp 3,3.2,0.43066000000000004
2/18/24,13.5,10:15:00,2,1,B,14,Corynactis,5,polyp 4,3.57,0.5023993
2/18/24,13.5,10:15:00,2,1,B,14,Corynactis,5,polyp 5,3.76,0.5410472
2/18/24,13.5,10:15:00,2,2,B,15,Corynactis,4,polyp 1,3.38,0.4649787999999999
2/18/24,13.5,10:15:00,2,2,B,15,Corynactis,4,polyp 2,3.59,0.5064097
2/18/24,13.5,10:15:00,2,2,B,15,Corynactis,4,polyp 3,3.535,0.495413825
2/18/24,13.5,10:15:00,2,2,B,15,Corynactis,4,polyp 4,4.569999999999999,0.7195792999999999
2/18/24,13.5,10:15:00,2,3,B,13,Corynactis,5,polyp 1,4.825,0.780400625
2/18/24,13.5,10:15:00,2,3,B,13,Corynactis,5,polyp 2,5.055000000000001,0.8371554250000002
2/18/24,13.5,10:15:00,2,3,B,13,Corynactis,5,polyp 3,4.355,0.6700164250000001
2/18/24,13.5,10:15:00,2,3,B,13,Corynactis,5,polyp 4,4.165,0.6275248250000001
2/18/24,13.5,10:15:00,2,3,B,13,Corynactis,5,polyp 5,3.5549999999999997,0.4994004249999999
2/18/24,13.5,10:15:00,2,4,B,11,Corynactis,4,polyp 1,4.355,0.6700164250000001
2/18/24,13.5,10:15:00,2,4,B,11,Corynactis,4,polyp 2,5.03,0.8308993
2/18/24,13.5,10:15:00,2,4,B,11,Corynactis,4,polyp 3,5.17,0.8662072999999999
2/18/24,13.5,10:15:00,2,4,B,11,Corynactis,4,polyp 4,4.6450000000000005,0.7372384250000001
2/18/24,13.5,15:40:00,1,1,D,13,Corynactis,5,polyp 1,5.525,0.958725625
2/18/24,13.5,15:40:00,1,1,D,13,Corynactis,5,polyp 2,3.3150000000000004,0.45245882500000006
2/18/24,13.5,15:40:00,1,1,D,13,Corynactis,5,polyp 3,3.505,0.48945942499999995
2/18/24,13.5,15:40:00,1,1,D,13,Corynactis,5,polyp 4,3.785,0.546223825
2/18/24,13.5,15:40:00,1,1,D,13,Corynactis,5,polyp 5,2.925,0.380355625
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 1,3.6399999999999997,0.5164951999999999
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 10,3.535,0.495413825
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 11,3.18,0.4269148
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 2,4.699999999999999,0.7503099999999998
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 3,3.4549999999999996,0.47960342499999986
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 4,3.655,0.519537425
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 5,4.505,0.7044294249999999
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 6,4.88,0.7938087999999999
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 7,4.0249999999999995,0.597000625
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 8,3.34,0.4572572
2/18/24,13.5,15:40:00,1,2,D,12,Corynactis,11,polyp 9,4.44,0.6894232
2/18/24,13.5,15:40:00,1,4,D,13,Corynactis,4,polyp 1,4,0.59162
2/18/24,13.5,15:40:00,1,4,D,13,Corynactis,4,polyp 2,2.9899999999999998,0.39201369999999996
2/18/24,13.5,15:40:00,1,4,D,13,Corynactis,4,polyp 3,4.135,0.6209278249999999
2/18/24,13.5,15:40:00,1,4,D,13,Corynactis,4,polyp 4,3.07,0.40655929999999996
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 1,5.025,0.829650625
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 2,3.975,0.586260625
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 3,2.8100000000000005,0.36008170000000006
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 4,5.27,0.8918352999999999
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 5,4.575,0.720750625
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 6,2.195,0.259292425
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 7,3.46,0.4805852
2/18/24,13.5,15:40:00,2,1,D,11,Corynactis,8,polyp 8,4.715,0.753892825
2/18/24,13.5,15:40:00,2,2,D,15,Corynactis,3,polyp 1,3.635,0.5154828249999999
2/18/24,13.5,15:40:00,2,2,D,15,Corynactis,3,polyp 2,2.75,0.3496825
2/18/24,13.5,15:40:00,2,2,D,15,Corynactis,3,polyp 3,4.915,0.8023948249999999
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 1,3.795,0.548300425
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 2,4.375,0.674560625
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 3,4.04,0.6002392
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 4,3.8949999999999996,0.5692534249999999
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 5,1.2650000000000001,0.13130582500000001
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 6,3.4350000000000005,0.4756848250000001
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 7,4.54,0.7125691999999999
2/18/24,13.5,15:40:00,2,3,D,14,Corynactis,8,polyp 8,2.9300000000000006,0.38124730000000007
2/18/24,13.5,15:40:00,2,4,D,12,Corynactis,5,polyp 1,3.09,0.41022970000000003
2/18/24,13.5,15:40:00,2,4,D,12,Corynactis,5,polyp 2,2.87,0.3706033
2/18/24,13.5,15:40:00,2,4,D,12,Corynactis,5,polyp 3,5.08,0.8434328
2/18/24,13.5,15:40:00,2,4,D,12,Corynactis,5,polyp 4,3.77,0.5431153
2/18/24,13.5,15:40:00,2,4,D,12,Corynactis,5,polyp 5,6.859999999999999,1.3450011999999998
2/19/24,13.5,04:45:00,1,1,E,2,Corynactis,4,polyp 1,2.88,0.3723688
2/19/24,13.5,04:45:00,1,1,E,2,Corynactis,4,polyp 2,2.8049999999999997,0.35921042499999994
2/19/24,13.5,04:45:00,1,1,E,2,Corynactis,4,polyp 3,2.885,0.37325282499999995
2/19/24,13.5,04:45:00,1,1,E,2,Corynactis,4,polyp 4,2.335,0.28110582500000003
2/19/24,13.5,04:45:00,1,2,E,1,Corynactis,3,polyp 1,3.77,0.5431153
2/19/24,13.5,04:45:00,1,2,E,1,Corynactis,3,polyp 2,3.93,0.5766673
2/19/24,13.5,04:45:00,1,2,E,1,Corynactis,3,polyp 3,4.125,0.618735625
2/19/24,13.5,04:45:00,1,4,E,5,Corynactis,4,polyp 1,2.575,0.32005062500000003
2/19/24,13.5,04:45:00,1,4,E,5,Corynactis,4,polyp 2,3.71,0.5307577
2/19/24,13.5,04:45:00,1,4,E,5,Corynactis,4,polyp 3,3.795,0.548300425
2/19/24,13.5,04:45:00,1,4,E,5,Corynactis,4,polyp 4,2.8649999999999998,0.36972182499999995
2/19/24,13.5,04:45:00,2,1,E,3,Corynactis,4,polyp 1,3.325,0.45437562500000006
2/19/24,13.5,04:45:00,2,1,E,3,Corynactis,4,polyp 2,3.775,0.5441506249999999
2/19/24,13.5,04:45:00,2,1,E,3,Corynactis,4,polyp 3,4.395,0.679118425
2/19/24,13.5,04:45:00,2,1,E,3,Corynactis,4,polyp 4,5.05,0.8359025
2/19/24,13.5,04:45:00,2,2,E,5,Corynactis,4,polyp 1,3.125,0.416685625
2/19/24,13.5,04:45:00,2,2,E,5,Corynactis,4,polyp 2,3.97,0.5851913
2/19/24,13.5,04:45:00,2,2,E,5,Corynactis,4,polyp 3,3.675,0.523605625
2/19/24,13.5,04:45:00,2,2,E,5,Corynactis,4,polyp 4,3.2800000000000002,0.4457768000000001
2/19/24,13.5,04:45:00,2,3,E,4,Corynactis,5,polyp 1,3.9250000000000003,0.5756056250000001
2/19/24,13.5,04:45:00,2,3,E,4,Corynactis,5,polyp 2,3.69,0.5266656999999999
2/19/24,13.5,04:45:00,2,3,E,4,Corynactis,5,polyp 3,3.24,0.4381912
2/19/24,13.5,04:45:00,2,3,E,4,Corynactis,5,polyp 4,3.735,0.535891825
2/19/24,13.5,04:45:00,2,3,E,4,Corynactis,5,polyp 5,3.185,0.427849825
2/19/24,13.5,04:45:00,2,4,E,1,Corynactis,4,polyp 1,4.31,0.6598416999999999
2/19/24,13.5,04:45:00,2,4,E,1,Corynactis,4,polyp 2,3.59,0.5064097
2/19/24,13.5,04:45:00,2,4,E,1,Corynactis,4,polyp 3,3.62,0.5124508
2/19/24,13.5,04:45:00,2,4,E,1,Corynactis,4,polyp 4,3.69,0.5266656999999999
2/19/24,13.5,09:30:00,1,1,B,2,Corynactis,3,polyp 1,4.805000000000001,0.775550425
2/19/24,13.5,09:30:00,1,1,B,2,Corynactis,3,polyp 2,3.115,0.4148368250000001
2/19/24,13.5,09:30:00,1,1,B,2,Corynactis,3,polyp 3,3.55,0.49840249999999997
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 1,3.4899999999999998,0.4864936999999999
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 2,4.045,0.6013204249999999
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 3,3.3499999999999996,0.45918249999999994
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 4,5.04,0.8333992000000001
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 5,3.5549999999999997,0.4994004249999999
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 6,3.69,0.5266656999999999
2/19/24,13.5,09:30:00,1,2,B,5,Corynactis,7,polyp 7,3.3550000000000004,0.460146425
2/19/24,13.5,09:30:00,1,4,B,3,Corynactis,5,polyp 1,3.4350000000000005,0.4756848250000001
2/19/24,13.5,09:30:00,1,4,B,3,Corynactis,5,polyp 2,3.24,0.4381912
2/19/24,13.5,09:30:00,1,4,B,3,Corynactis,5,polyp 3,2.25,0.2677825
2/19/24,13.5,09:30:00,1,4,B,3,Corynactis,5,polyp 4,3.835,0.5566408249999999
2/19/24,13.5,09:30:00,1,4,B,3,Corynactis,5,polyp 5,4.055,0.6034854249999999
2/19/24,13.5,09:30:00,2,1,B,1,Corynactis,5,polyp 1,4.255,0.6474994249999999
2/19/24,13.5,09:30:00,2,1,B,1,Corynactis,5,polyp 2,5.6850000000000005,1.001824825
2/19/24,13.5,09:30:00,2,1,B,1,Corynactis,5,polyp 3,3.605,0.509426425
2/19/24,13.5,09:30:00,2,1,B,1,Corynactis,5,polyp 4,5.195,0.872582425
2/19/24,13.5,09:30:00,2,1,B,1,Corynactis,5,polyp 5,5.75,1.0195824999999998
2/19/24,13.5,09:30:00,2,2,B,5,Corynactis,3,polyp 1,3.46,0.4805852
2/19/24,13.5,09:30:00,2,2,B,5,Corynactis,3,polyp 2,3.755,0.540014425
2/19/24,13.5,09:30:00,2,2,B,5,Corynactis,3,polyp 3,4.0249999999999995,0.597000625
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 1,4.9750000000000005,0.8172106250000002
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 2,5.815,1.0374838250000002
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 3,3.09,0.41022970000000003
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 4,4.83,0.7816153
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 5,3.745,0.5379514249999999
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 6,3.4850000000000003,0.4855068250000001
2/19/24,13.5,09:30:00,2,3,B,4,Corynactis,7,polyp 7,3.5999999999999996,0.5084199999999999
2/19/24,13.5,09:30:00,2,4,B,3,Corynactis,5,polyp 1,4.925,0.8048556249999999
2/19/24,13.5,09:30:00,2,4,B,3,Corynactis,5,polyp 2,3.4350000000000005,0.4756848250000001
2/19/24,13.5,09:30:00,2,4,B,3,Corynactis,5,polyp 3,3.4499999999999997,0.4786224999999999
2/19/24,13.5,09:30:00,2,4,B,3,Corynactis,5,polyp 4,3.3299999999999996,0.4553352999999999
2/19/24,13.5,09:30:00,2,4,B,3,Corynactis,5,polyp 5,2.915,0.378574825
2/20/24,13.5,09:20:00,1,1,A,1,Corynactis,4,polyp 1,2.925,0.380355625
2/20/24,13.5,09:20:00,1,1,A,1,Corynactis,4,polyp 2,2.9200000000000004,0.37946480000000005
2/20/24,13.5,09:20:00,1,1,A,1,Corynactis,4,polyp 3,3.4099999999999997,0.4708056999999999
2/20/24,13.5,09:20:00,1,1,A,1,Corynactis,4,polyp 4,2.8000000000000003,0.35834000000000005
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 1,3.3200000000000003,0.45341680000000006
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 2,3.6149999999999998,0.5114418249999999
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 3,2.8449999999999998,0.36620442499999994
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 4,4.130000000000001,0.6198313000000002
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 5,2.71,0.3428177
2/20/24,13.5,09:20:00,1,2,A,1,Corynactis,6,polyp 6,4.325,0.663225625
2/20/24,13.5,09:20:00,1,4,A,4,Corynactis,4,polyp 1,4.945,0.8097874250000001
2/20/24,13.5,09:20:00,1,4,A,4,Corynactis,4,polyp 2,2.7550000000000003,0.35054442500000005
2/20/24,13.5,09:20:00,1,4,A,4,Corynactis,4,polyp 3,3.375,0.46401062499999995
2/20/24,13.5,09:20:00,1,4,A,4,Corynactis,4,polyp 4,4.3149999999999995,0.6609688249999999
2/20/24,13.5,09:20:00,2,1,A,2,Corynactis,4,polyp 1,3.84,0.5576871999999999
2/20/24,13.5,09:20:00,2,1,A,2,Corynactis,4,polyp 2,4.865,0.7901418250000001
2/20/24,13.5,09:20:00,2,1,A,2,Corynactis,4,polyp 3,3.08,0.4083928
2/20/24,13.5,09:20:00,2,1,A,2,Corynactis,4,polyp 4,3.2,0.43066000000000004
2/20/24,13.5,09:20:00,2,2,A,3,Corynactis,4,polyp 1,3.695,0.527687425
2/20/24,13.5,09:20:00,2,2,A,3,Corynactis,4,polyp 2,3.795,0.548300425
2/20/24,13.5,09:20:00,2,2,A,3,Corynactis,4,polyp 3,4.35,0.6688824999999998
2/20/24,13.5,09:20:00,2,2,A,3,Corynactis,4,polyp 4,3.745,0.5379514249999999
2/20/24,13.5,09:20:00,2,3,A,4,Corynactis,5,polyp 1,3.59,0.5064097
2/20/24,13.5,09:20:00,2,3,A,4,Corynactis,5,polyp 2,4.035,0.5991588250000001
2/20/24,13.5,09:20:00,2,3,A,4,Corynactis,5,polyp 3,3.99,0.5894737000000001
2/20/24,13.5,09:20:00,2,3,A,4,Corynactis,5,polyp 4,5.59,0.9761297
2/20/24,13.5,09:20:00,2,3,A,4,Corynactis,5,polyp 5,3.5599999999999996,0.5003991999999999
2/20/24,13.5,09:20:00,2,4,A,5,Corynactis,3,polyp 1,3.61,0.5104337
2/20/24,13.5,09:20:00,2,4,A,5,Corynactis,3,polyp 2,2.75,0.3496825
2/20/24,13.5,09:20:00,2,4,A,5,Corynactis,3,polyp 3,2.94,0.38303319999999996
2/20/24,13.5,14:10:00,1,1,E,11,Corynactis,4,polyp 1,3.16,0.42318320000000004
2/20/24,13.5,14:10:00,1,1,E,11,Corynactis,4,polyp 2,2.8600000000000003,0.3688412000000001
2/20/24,13.5,14:10:00,1,1,E,11,Corynactis,4,polyp 3,4.0600000000000005,0.6045692
2/20/24,13.5,14:10:00,1,1,E,11,Corynactis,4,polyp 4,2.6350000000000002,0.33009282500000003
2/20/24,13.5,14:10:00,1,2,E,15,Corynactis,3,polyp 1,4.4350000000000005,0.6882748250000001
2/20/24,13.5,14:10:00,1,2,E,15,Corynactis,3,polyp 2,2.9899999999999998,0.39201369999999996
2/20/24,13.5,14:10:00,1,2,E,15,Corynactis,3,polyp 3,3.455,0.47960342499999997
2/20/24,13.5,14:10:00,1,4,E,12,Corynactis,4,polyp 1,3.215,0.43347782499999993
2/20/24,13.5,14:10:00,1,4,E,12,Corynactis,4,polyp 2,3.9250000000000003,0.5756056250000001
2/20/24,13.5,14:10:00,1,4,E,12,Corynactis,4,polyp 3,2.985,0.39111182499999997
2/20/24,13.5,14:10:00,1,4,E,12,Corynactis,4,polyp 4,3.46,0.4805852
2/20/24,13.5,14:10:00,2,1,E,14,Corynactis,3,polyp 1,2.465,0.30195782499999996
2/20/24,13.5,14:10:00,2,1,E,14,Corynactis,3,polyp 2,2.7749999999999995,0.3540006249999999
2/20/24,13.5,14:10:00,2,1,E,14,Corynactis,3,polyp 3,3.2750000000000004,0.44482562500000006
2/20/24,13.5,14:10:00,2,2,E,12,Corynactis,5,polyp 1,3.4799999999999995,0.4845207999999999
2/20/24,13.5,14:10:00,2,2,E,12,Corynactis,5,polyp 2,3.18,0.4269148
2/20/24,13.5,14:10:00,2,2,E,12,Corynactis,5,polyp 3,3.215,0.43347782499999993
2/20/24,13.5,14:10:00,2,2,E,12,Corynactis,5,polyp 4,3.3599999999999994,0.4611111999999999
2/20/24,13.5,14:10:00,2,2,E,12,Corynactis,5,polyp 5,1.3800000000000001,0.14553880000000002
2/20/24,13.5,14:10:00,2,3,E,15,Corynactis,4,polyp 1,3.165,0.424114825
2/20/24,13.5,14:10:00,2,3,E,15,Corynactis,4,polyp 2,2.9300000000000006,0.38124730000000007
2/20/24,13.5,14:10:00,2,3,E,15,Corynactis,4,polyp 3,2.955,0.385718425
2/20/24,13.5,14:10:00,2,3,E,15,Corynactis,4,polyp 4,3.5,0.48846999999999996
2/20/24,13.5,14:10:00,2,4,E,13,Corynactis,3,polyp 1,3.715,0.531782825
2/20/24,13.5,14:10:00,2,4,E,13,Corynactis,3,polyp 2,2.6350000000000002,0.33009282500000003
2/20/24,13.5,14:10:00,2,4,E,13,Corynactis,3,polyp 3,3.2,0.43066000000000004
2/21/24,13.5,09:50:00,1,1,B,8,Corynactis,5,polyp 1,3.305,0.450545425
2/21/24,13.5,09:50:00,1,1,B,8,Corynactis,5,polyp 2,3.4750000000000005,0.4835356250000001
2/21/24,13.5,09:50:00,1,1,B,8,Corynactis,5,polyp 3,3.3150000000000004,0.45245882500000006
2/21/24,13.5,09:50:00,1,1,B,8,Corynactis,5,polyp 4,3.5550000000000006,0.49940042500000015
2/21/24,13.5,09:50:00,1,1,B,8,Corynactis,5,polyp 5,3.5150000000000006,0.4914408250000001
2/21/24,13.5,09:50:00,1,2,B,10,Corynactis,4,polyp 1,5.18,0.8687547999999998
2/21/24,13.5,09:50:00,1,2,B,10,Corynactis,4,polyp 2,3.115,0.4148368250000001
2/21/24,13.5,09:50:00,1,2,B,10,Corynactis,4,polyp 3,6.3549999999999995,1.191756425
2/21/24,13.5,09:50:00,1,2,B,10,Corynactis,4,polyp 4,2.8649999999999998,0.36972182499999995
2/21/24,13.5,09:50:00,1,4,B,6,Corynactis,5,polyp 1,3.735,0.535891825
2/21/24,13.5,09:50:00,1,4,B,6,Corynactis,5,polyp 2,4.265,0.6497358249999998
2/21/24,13.5,09:50:00,1,4,B,6,Corynactis,5,polyp 3,3.62,0.5124508
2/21/24,13.5,09:50:00,1,4,B,6,Corynactis,5,polyp 4,5.04,0.8333992000000001
2/21/24,13.5,09:50:00,1,4,B,6,Corynactis,5,polyp 5,4.205,0.6363684249999999
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 1,3.885,0.5671428249999999
